movie_title,domestic_distributor,budget,domestic_opening_sales,earliest_release,rating,runtime_minutes,genres,summary_sales,crew_list,cast_list
Sweet Home Alabama,Walt Disney Studios Motion Pictures,30000000.0,35648740.0,"September 27, 2002",PG-13,108.0,"['Comedy', 'Romance']","[('Domestic', 127223418), ('International', 53399006), ('Worldwide', 180622424)]","['Andy Tennant', 'Douglas J. Eboch', 'C. Jay Cox', 'Stokely Chaffin', 'Neal H. Moritz', 'George Fenton', 'Andrew Dunn', 'Troy Takaki', 'Tracey Wadmore-Smith', 'Clay A. Griffith']","['Reese Witherspoon', 'Patrick Dempsey', 'Josh Lucas', 'Candice Bergen']"
Bumblebee,Paramount Pictures,135000000.0,21654047.0,"December 19, 2018",PG-13,114.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 127195589), ('International', 340794056), ('Worldwide', 467989645)]","['Travis Knight', 'Christina Hodson', 'Michael Bay', 'Tom DeSanto', 'Lorenzo di Bonaventura', 'Don Murphy', 'Mark Vahradian', 'Dario Marianelli', 'Enrique Chediak', 'Paul Rubell', 'Sean Haworth']","['Hailee Steinfeld', 'Jorge Lendeborg Jr.', 'John Cena', 'Jason Drucker']"
Dumb and Dumber,New Line Cinema,17000000.0,16363442.0,"December 16, 1994",,107.0,['Comedy'],"[('Domestic', 127175374), ('International', 120100000), ('Worldwide', 247275374)]","['Peter Farrelly', 'Bobby Farrelly', 'Peter Farrelly', 'Bennett Yellin', 'Bobby Farrelly', 'Brad Krevoy', 'Steven Stabler', 'Charles B. Wessler', 'Todd Rundgren', 'Mark Irwin', 'Christopher Greenbury', 'Sydney J. Bartholomew Jr.']","['Jim Carrey', 'Jeff Daniels', 'Lauren Holly', 'Mike Starr']"
2 Fast 2 Furious,Universal Pictures,76000000.0,50472480.0,"June 5, 2003",PG-13,107.0,"['Action', 'Crime', 'Thriller']","[('Domestic', 127154901), ('International', 109195760), ('Worldwide', 236350661)]","['John Singleton', 'Gary Scott Thompson', 'Michael Brandt', 'Derek Haas', 'Gary Scott Thompson', 'Michael Brandt', 'Derek Haas', 'Neal H. Moritz', 'David Arnold', 'Matthew F. Leonetti', 'Bruce Cannon', 'Dallas Puett', 'Keith Brian Burns']","['Paul Walker', 'Tyrese Gibson', 'Cole Hauser', 'Eva Mendes']"
My Best Friend's Wedding,Sony Pictures Entertainment (SPE),38000000.0,21678377.0,"June 20, 1997",PG-13,105.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 127120029), ('International', 172168576), ('Worldwide', 299288605)]","['P.J. Hogan', 'Ronald Bass', 'Ronald Bass', 'Jerry Zucker', 'James Newton Howard', 'László Kovács', 'Garth Craven', 'Lisa Fruchtman', 'Richard Sylbert']","['Julia Roberts', 'Dermot Mulroney', 'Cameron Diaz', 'Rupert Everett']"
Super 8,Paramount Pictures,50000000.0,35451168.0,"June 9, 2011",PG-13,112.0,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']","[('Domestic', 127004179), ('International', 133091807), ('Worldwide', 260095986)]","['J.J. Abrams', 'J.J. Abrams', 'J.J. Abrams', 'Bryan Burk', 'Steven Spielberg', 'Michael Giacchino', 'Larry Fong', 'Maryann Brandon', 'Mary Jo Markey', 'Martin Whist']","['Elle Fanning', 'AJ Michalka', 'Kyle Chandler', 'Joel Courtney']"
The World Is Not Enough,Metro-Goldwyn-Mayer (MGM),135000000.0,35519007.0,"November 19, 1999",PG-13,128.0,"['Action', 'Adventure', 'Crime', 'Thriller']","[('Domestic', 126943684), ('International', 234888716), ('Worldwide', 126943684)]","['Michael Apted', 'Neal Purvis', 'Robert Wade', 'Neal Purvis', 'Robert Wade', 'Bruce Feirstein', 'Ian Fleming', 'Barbara Broccoli', 'Michael G. Wilson', 'David Arnold', 'Adrian Biddle', 'Jim Clark', 'Peter Lamont']","['Pierce Brosnan', 'Sophie Marceau', 'Robert Carlyle', 'Denise Richards']"
Sleepless in Seattle,TriStar Pictures,21000000.0,17253733.0,"June 25, 1993",PG,105.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 126808165), ('International', 101119000), ('Worldwide', 227799884)]","['Nora Ephron', 'Jeff Arch', 'Nora Ephron', 'David S. Ward', 'Jeff Arch', 'Gary Foster', 'Marc Shaiman', 'Sven Nykvist', 'Robert M. Reitano', 'Jeffrey Townsend']","['Tom Hanks', 'Meg Ryan', 'Ross Malinger', 'Rita Wilson']"
Smokey and the Bandit,Universal Pictures,,,"May 27, 1977",,96.0,"['Action', 'Comedy']","[('Domestic', 126737428), ('International', 126737428)]","['Hal Needham', 'Hal Needham', 'Robert L. Levy', 'James Lee Barrett', 'Charles Shyer', 'Alan Mandel', 'Mort Engelberg', 'Bill Justis', 'Jerry Reed', 'Bobby Byrne', 'Walter Hannemann', 'Angelo Ross']","['Burt Reynolds', 'Sally Field', 'Jerry Reed', 'Mike Henry']"
Lucy,Universal Pictures,40000000.0,43899340.0,"July 25, 2014",R,89.0,"['Action', 'Sci-Fi', 'Thriller']","[('Domestic', 126663600), ('International', 332200000), ('Worldwide', 458863600)]","['Luc Besson', 'Luc Besson', 'Virginie Besson-Silla', 'Éric Serra', 'Thierry Arbogast', 'Julien Rey', 'Hugues Tissandier']","['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik', 'Amr Waked']"
The Legend of Tarzan,Warner Bros.,180000000.0,38527856.0,"June 29, 2016",PG-13,110.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","[('Domestic', 126643061), ('International', 230057296), ('Worldwide', 356700357)]","['David Yates', 'Adam Cozad', 'Craig Brewer', 'Craig Brewer', 'Adam Cozad', 'Edgar Rice Burroughs', 'David Barron', 'Tony Ludwig', 'Alan Riche', 'Jerry Weintraub', 'Rupert Gregson-Williams', 'Henry Braham', 'Mark Day', 'Stuart Craig']","['Alexander Skarsgård', 'Rory J. Saper', 'Christian Stevens', 'Christoph Waltz']"
Bee Movie,DreamWorks,150000000.0,38021044.0,"November 1, 2007",PG,91.0,"['Adventure', 'Animation', 'Comedy', 'Family']","[('Domestic', 126631277), ('International', 166883059), ('Worldwide', 293514336)]","['Simon J. Smith', 'Steve Hickner', 'Jerry Seinfeld', 'Spike Feresten', 'Barry Marder', 'Andy Robin', 'Chuck Martin', 'Tom Papa', 'Jerry Seinfeld', 'Christina Steinberg', 'Rupert Gregson-Williams', 'Nick Fletcher', 'Alex McDowell']","['Jerry Seinfeld', 'Renée Zellweger', 'Matthew Broderick', 'Patrick Warburton']"
Prometheus,Twentieth Century Fox,130000000.0,51050101.0,"May 30, 2012",R,124.0,"['Adventure', 'Mystery', 'Sci-Fi']","[('Domestic', 126477084), ('International', 276877385), ('Worldwide', 403354469)]","['Ridley Scott', 'Jon Spaihts', 'Damon Lindelof', ""Dan O'Bannon"", 'Ronald Shusett', 'David Giler', 'Walter Hill', 'Ridley Scott', 'Marc Streitenfeld', 'Dariusz Wolski', 'Pietro Scalia', 'Arthur Max']","['Noomi Rapace', 'Logan Marshall-Green', 'Michael Fassbender', 'Charlize Theron']"
Safe House,Universal Pictures,85000000.0,40172720.0,"February 8, 2012",R,115.0,"['Action', 'Thriller']","[('Domestic', 126373434), ('International', 81702771), ('Worldwide', 208076205)]","['Daniel Espinosa', 'David Guggenheim', 'Scott Stuber', 'Ramin Djawadi', 'Oliver Wood', 'Richard Pearson', 'Brigitte Broch']","['Denzel Washington', 'Ryan Reynolds', 'Robert Patrick', 'Vera Farmiga']"
Mr. Deeds,Sony Pictures Entertainment (SPE),50000000.0,37162787.0,"June 28, 2002",PG-13,96.0,"['Comedy', 'Romance']","[('Domestic', 126293452), ('International', 44976083), ('Worldwide', 171269535)]","['Steven Brill', 'Clarence Budington Kelland', 'Robert Riskin', 'Tim Herlihy', 'Sidney Ganis', 'Jack Giarraputo', 'Teddy Castellucci', 'Peter Lyons Collister', 'Jeff Gourson', 'Perry Andelin Blake']","['Adam Sandler', 'Winona Ryder', 'John Turturro', 'Allen Covert']"
The Truman Show,Paramount Pictures,,31542121.0,"June 5, 1998",PG,103.0,"['Comedy', 'Drama', 'Sci-Fi']","[('Domestic', 125618201), ('International', 138500000), ('Worldwide', 264118201)]","['Peter Weir', 'Andrew Niccol', 'Edward S. Feldman', 'Andrew Niccol', 'Scott Rudin', 'Adam Schroeder', 'Burkhard von Dallwitz', 'Peter Biziou', 'William M. Anderson', 'Lee Smith', 'Dennis Gassner']","['Jim Carrey', 'Ed Harris', 'Laura Linney', 'Noah Emmerich']"
Erin Brockovich,Universal Pictures,52000000.0,28138465.0,"March 17, 2000",R,131.0,"['Biography', 'Drama']","[('Domestic', 125595205), ('International', 130676081), ('Worldwide', 256271286)]","['Steven Soderbergh', 'Susannah Grant', 'Danny DeVito', 'Michael Shamberg', 'Stacey Sher', 'Thomas Newman', 'Edward Lachman', 'Anne V. Coates', 'Philip Messina']","['Julia Roberts', 'Albert Finney', 'David Brisbin', 'Dawn Didawick']"
Ocean's Twelve,Warner Bros.,110000000.0,39153380.0,"December 9, 2004",PG-13,125.0,"['Crime', 'Thriller']","[('Domestic', 125544280), ('International', 237200000), ('Worldwide', 362744280)]","['Steven Soderbergh', 'George Nolfi', 'George Clayton Johnson', 'Jack Golden Russell', 'Jerry Weintraub', 'David Holmes', 'Steven Soderbergh', 'Stephen Mirrione', 'Philip Messina']","['George Clooney', 'Brad Pitt', 'Julia Roberts', 'Catherine Zeta-Jones']"
Terminator Salvation,Warner Bros.,200000000.0,42558390.0,"May 20, 2009",PG-13,115.0,"['Action', 'Sci-Fi']","[('Domestic', 125322469), ('International', 246030532), ('Worldwide', 371353001)]","['McG', 'John Brancato', 'Michael Ferris', 'Derek Anderson', 'Moritz Borman', 'Victor Kubicek', 'Jeffrey Silver', 'Danny Elfman', 'Shane Hurlbut', 'Conrad Buff IV', 'Martin Laing']","['Christian Bale', 'Sam Worthington', 'Anton Yelchin', 'Moon Bloodgood']"
Charlie's Angels,Sony Pictures Entertainment (SPE),93000000.0,40128550.0,"November 3, 2000",PG-13,98.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","[('Domestic', 125305545), ('International', 138800000), ('Worldwide', 264105545)]","['McG', 'Ryan Rowe', 'Ed Solomon', 'John August', 'Ivan Goff', 'Ben Roberts', 'Drew Barrymore', 'Leonard Goldberg', 'Nancy Juvonen', 'Edward Shearmur', 'Russell Carpenter', 'Peter Teschner', 'Wayne Wahrman', 'J. Michael Riva']","['Cameron Diaz', 'Drew Barrymore', 'Lucy Liu', 'Bill Murray']"
Tomorrow Never Dies,Metro-Goldwyn-Mayer (MGM),,25143007.0,"December 19, 1997",PG-13,119.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 125304276), ('International', 207706792), ('Worldwide', 333011068)]","['Roger Spottiswoode', 'Bruce Feirstein', 'Ian Fleming', 'Barbara Broccoli', 'Michael G. Wilson', 'David Arnold', 'Robert Elswit', 'Michel Arcand', 'Dominique Fortin', 'Allan Cameron']","['Pierce Brosnan', 'Jonathan Pryce', 'Michelle Yeoh', 'Teri Hatcher']"
Lone Survivor,Universal Pictures,40000000.0,90872.0,"December 25, 2013",R,121.0,"['Action', 'Biography', 'Drama', 'War']","[('Domestic', 125095601), ('International', 29707311), ('Worldwide', 154802912)]","['Peter Berg', 'Peter Berg', 'Marcus Luttrell', 'Patrick Robinson', 'Sarah Aubrey', 'Peter Berg', 'Randall Emmett', 'Akiva Goldsman', 'Vitaly Grigoriants', 'Norton Herrick', 'Stephen Levinson', 'Barry Spikings', 'Mark Wahlberg', 'Explosions in the Sky', 'Steve Jablonsky', 'Tobias A. Schliessler', 'Colby Parker Jr.', 'Tom Duffield']","['Mark Wahlberg', 'Taylor Kitsch', 'Emile Hirsch', 'Ben Foster']"
Sully,Warner Bros.,60000000.0,35028301.0,"September 8, 2016",PG-13,96.0,"['Biography', 'Drama']","[('Domestic', 125070033), ('International', 115727590), ('Worldwide', 240797623)]","['Clint Eastwood', 'Todd Komarnicki', 'Chesley Sullenberger', 'Jeffrey Zaslow', 'Clint Eastwood', 'Frank Marshall', 'Tim Moore', 'Allyn Stewart', 'Christian Jacob', 'Tierney Sutton Band', 'Tom Stern', 'Blu Murray', 'James J. Murakami']","['Tom Hanks', 'Aaron Eckhart', 'Laura Linney', 'Valerie Mahaffey']"
Rocky III,United Artists,,12431486.0,"May 28, 1982",,99.0,"['Drama', 'Sport']","[('Domestic', 125049125), ('International', 3561), ('Worldwide', 125052686)]","['Sylvester Stallone', 'Sylvester Stallone', 'Robert Chartoff', 'Irwin Winkler', 'Bill Conti', 'Bill Butler', 'Mark Warner', 'Don Zimmerman', 'William J. Cassidy']","['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']"
The Vow,Screen Gems,30000000.0,41202458.0,"February 9, 2012",PG-13,104.0,"['Drama', 'Romance']","[('Domestic', 125014030), ('International', 71100540), ('Worldwide', 196114570)]","['Michael Sucsy', 'Abby Kohn', 'Marc Silverstein', 'Jason Katims', 'Stuart Sender', 'Gary Barber', 'Roger Birnbaum', 'Jonathan Glickman', 'Paul Taublieb', 'Michael Brook', 'Rachel Portman', 'Rogier Stoffers', 'Melissa Kent', 'Nancy Richardson', 'Kalina Ivanov']","['Rachel McAdams', 'Channing Tatum', 'Sam Neill', 'Jessica Lange']"
Life of Pi,Twentieth Century Fox,120000000.0,22451514.0,"November 21, 2012",PG,127.0,"['Adventure', 'Drama', 'Fantasy']","[('Domestic', 124987023), ('International', 484029542), ('Worldwide', 609016565)]","['Ang Lee', 'Yann Martel', 'David Magee', 'Ang Lee', 'Gil Netter', 'David Womark', 'Mychael Danna', 'Claudio Miranda', 'Tim Squyres', 'David Gropman']","['Suraj Sharma', 'Irrfan Khan', 'Adil Hussain', 'Tabu']"
The Fault in Our Stars,Twentieth Century Fox,12000000.0,48002523.0,"June 4, 2014",PG-13,126.0,"['Drama', 'Romance']","[('Domestic', 124872350), ('International', 182294484), ('Worldwide', 307166834)]","['Josh Boone', 'Scott Neustadter', 'Michael H. Weber', 'John Green', 'Marty Bowen', 'Wyck Godfrey', 'Mike Mogis', 'Nate Walcott', 'Ben Richardson', 'Robb Sullivan', 'Molly Hughes']","['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern']"
Cloudy with a Chance of Meatballs,Sony Pictures Entertainment (SPE),100000000.0,30304648.0,"September 16, 2009",PG,90.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","[('Domestic', 124870275), ('International', 118135851), ('Worldwide', 243006126)]","['Phil Lord', 'Christopher Miller', 'Phil Lord', 'Christopher Miller', 'Judi Barrett', 'Ron Barrett', 'Rob Greenberg', 'Pam Marsden', 'Mark Mothersbaugh', 'Robert Fisher Jr.', 'Justin K. Thompson']","['Anna Faris', 'Bill Hader', 'Bruce Campbell', 'James Caan']"
The Devil Wears Prada,Twentieth Century Fox,35000000.0,27537244.0,"June 30, 2006",PG-13,109.0,"['Comedy', 'Drama']","[('Domestic', 124740460), ('International', 201965655), ('Worldwide', 326706115)]","['David Frankel', 'Aline Brosh McKenna', 'Lauren Weisberger', 'Wendy Finerman', 'Theodore Shapiro', 'Florian Ballhaus', 'Mark Livolsi', 'Jess Gonchor']","['Anne Hathaway', 'Meryl Streep', 'Adrian Grenier', 'Emily Blunt']"
Something's Gotta Give,Sony Pictures Entertainment (SPE),80000000.0,16064723.0,"December 12, 2003",PG-13,128.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 124728738), ('International', 140600000), ('Worldwide', 265328738)]","['Nancy Meyers', 'Nancy Meyers', 'Bruce A. Block', 'Hans Zimmer', 'Michael Ballhaus', 'Joe Hutshing', 'Jon Hutman']","['Jack Nicholson', 'Diane Keaton', 'Keanu Reeves', 'Amanda Peet']"
Traffic,USA Films,,184725.0,"December 27, 2000",R,147.0,"['Crime', 'Drama', 'Thriller']","[('Domestic', 124115725), ('International', 83400000), ('Worldwide', 207515725)]","['Steven Soderbergh', 'Simon Moore', 'Stephen Gaghan', 'Laura Bickford', 'Marshall Herskovitz', 'Edward Zwick', 'Cliff Martinez', 'Steven Soderbergh', 'Stephen Mirrione', 'Philip Messina']","['Michael Douglas', 'Benicio Del Toro', 'Catherine Zeta-Jones', 'Jacob Vargas']"
The Birdcage,Metro-Goldwyn-Mayer (MGM),,18275828.0,"March 8, 1996",R,117.0,['Comedy'],"[('Domestic', 124060553), ('International', 61200000), ('Worldwide', 185260553)]","['Mike Nichols', 'Jean Poiret', 'Francis Veber', 'Édouard Molinaro', 'Marcello Danon', 'Jean Poiret', 'Elaine May', 'Mike Nichols', 'Emmanuel Lubezki', 'Arthur Schmidt', 'Bo Welch']","['Robin Williams', 'Nathan Lane', 'Gene Hackman', 'Dianne Wiest']"
City Slickers,Columbia Pictures,27000000.0,13032121.0,"June 7, 1991",,113.0,"['Comedy', 'Western']","[('Domestic', 124033791), ('International', 55000000), ('Worldwide', 179033791)]","['Ron Underwood', 'Lowell Ganz', 'Babaloo Mandel', 'Irby Smith', 'Marc Shaiman', 'Dean Semler', 'O. Nicholas Brown', 'Lawrence G. Paull']","['Billy Crystal', 'Jack Palance', 'Daniel Stern', 'Bruno Kirby']"
"Good Morning, Vietnam",Walt Disney Studios Motion Pictures,,194308.0,"December 25, 1987",,121.0,"['Biography', 'Comedy', 'Drama', 'War']","[('Domestic', 123922370), ('International', 123922370)]","['Barry Levinson', 'Mitch Markowitz', 'Larry Brezner', 'Mark Johnson', 'Alex North', 'Peter Sova', 'Stu Linder', 'Roy Walker']","['Robin Williams', 'Forest Whitaker', 'Tom. T. Tran', 'Chintara Sukapatana']"
Rango,Paramount Pictures,135000000.0,38079323.0,"March 2, 2011",PG,107.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Western']","[('Domestic', 123477607), ('International', 122246996), ('Worldwide', 245724603)]","['Gore Verbinski', 'John Logan', 'John Logan', 'Gore Verbinski', 'James Ward Byrkit', 'John B. Carls', 'Graham King', 'Gore Verbinski', 'Hans Zimmer', 'Roger Deakins', 'Craig Wood', ""Mark 'Crash' McCreery""]","['Johnny Depp', 'Isla Fisher', 'Timothy Olyphant', 'Abigail Breslin']"
Nutty Professor II: The Klumps,Universal Pictures,84000000.0,42518830.0,"July 28, 2000",PG-13,106.0,"['Comedy', 'Romance', 'Sci-Fi']","[('Domestic', 123309890), ('International', 43030000), ('Worldwide', 166339890)]","['Peter Segal', 'Jerry Lewis', 'Steve Oedekerk', 'Barry W. Blaustein', 'David Sheffield', 'Barry W. Blaustein', 'David Sheffield', 'Paul Weitz', 'Chris Weitz', 'Brian Grazer', 'David Newman', 'Dean Semler', 'William Kerr', 'William A. Elliott']","['Eddie Murphy', 'Janet Jackson', 'Larry Miller', 'John Ales']"
The Good Dinosaur,Walt Disney Studios Motion Pictures,,39155217.0,"November 25, 2015",PG,93.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']","[('Domestic', 123087120), ('International', 209120551), ('Worldwide', 332207671)]","['Peter Sohn', 'Bob Peterson', 'Peter Sohn', 'Erik Benson', 'Meg LeFauve', 'Kelsey Mann', 'Bob Peterson', 'Meg LeFauve', 'Peter Hedges', 'Adrian Molina', 'Denise Ream', 'Jeff Danna', 'Mychael Danna', 'Mahyar Abousaeedi', 'Sharon Calahan', 'Stephen Schaffer', 'Harley Jessup', 'Daniel Lopez Muñoz']","['Jeffrey Wright', 'Frances McDormand', 'Maleah Nipay-Padilla', 'Ryan Teeple']"
G.I. Joe: Retaliation,Paramount Pictures,130000000.0,40501814.0,"March 27, 2013",PG-13,110.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","[('Domestic', 122523060), ('International', 253217645), ('Worldwide', 375740705)]","['Jon M. Chu', 'Rhett Reese', 'Paul Wernick', 'Lorenzo di Bonaventura', 'Brian Goldner', 'Henry Jackman', 'Stephen F. Windon', 'Roger Barton', 'Jim May', 'Andrew Menzies']","['Dwayne Johnson', 'Channing Tatum', 'Adrianne Palicki', 'Lee Byung-Hun']"
Clear and Present Danger,Paramount Pictures,62000000.0,20348017.0,"August 5, 1994",PG-13,141.0,"['Action', 'Crime', 'Drama', 'Thriller']","[('Domestic', 122187717), ('International', 93700000), ('Worldwide', 215887717)]","['Phillip Noyce', 'Tom Clancy', 'Donald E. Stewart', 'Steven Zaillian', 'John Milius', 'Mace Neufeld', 'Robert Rehme', 'James Horner', 'Donald McAlpine', 'Neil Travis', 'Terence Marsh']","['Harrison Ford', 'Willem Dafoe', 'Anne Archer', 'Joaquim de Almeida']"
The Hunt for Red October,Paramount Pictures,30000000.0,17161835.0,"March 2, 1990",,135.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 122012643), ('International', 78500000), ('Worldwide', 200512643)]","['John McTiernan', 'Tom Clancy', 'Larry Ferguson', 'Donald E. Stewart', 'David Shaber', 'Mace Neufeld', 'Basil Poledouris', 'Jan de Bont', 'Dennis Virkler', 'John Wright', 'Terence Marsh']","['Sean Connery', 'Alec Baldwin', 'Scott Glenn', 'Sam Neill']"
The Bodyguard,Warner Bros.,,16611793.0,"November 25, 1992",R,129.0,"['Action', 'Drama', 'Music', 'Romance', 'Thriller']","[('Domestic', 122006740), ('International', 289000000), ('Worldwide', 411006740)]","['Mick Jackson', 'Lawrence Kasdan', 'Kevin Costner', 'Lawrence Kasdan', 'Jim Wilson', 'Alan Silvestri', 'Andrew Dunn', 'Donn Cambern', 'Richard A. Harris', 'Jeffrey Beecroft']","['Kevin Costner', 'Whitney Houston', 'Gary Kemp', 'Bill Cobbs']"
Wayne's World,Paramount Pictures,20000000.0,18122710.0,"February 14, 1992",PG-13,94.0,"['Comedy', 'Music']","[('Domestic', 121697323), ('International', 61400000), ('Worldwide', 183097323)]","['Penelope Spheeris', 'Mike Myers', 'Mike Myers', 'Bonnie Turner', 'Terry Turner', 'Lorne Michaels', 'J. Peter Robinson', 'Theo van de Sande', 'Malcolm Campbell', 'Gregg Fonseca']","['Mike Myers', 'Dana Carvey', 'Rob Lowe', 'Tia Carrere']"
The Bourne Identity,Universal Pictures,60000000.0,27118640.0,"June 14, 2002",PG-13,119.0,"['Action', 'Mystery', 'Thriller']","[('Domestic', 121661683), ('International', 92372541), ('Worldwide', 214034224)]","['Doug Liman', 'Tony Gilroy', 'W. Blake Herron', 'Robert Ludlum', 'Patrick Crowley', 'Richard N. Gladstein', 'Doug Liman', 'John Powell', 'Oliver Wood', 'Saar Klein', 'Dan Weil']","['Franka Potente', 'Matt Damon', 'Chris Cooper', 'Clive Owen']"
Superbad,Sony Pictures Entertainment (SPE),20000000.0,33052411.0,"August 17, 2007",R,113.0,['Comedy'],"[('Domestic', 121463226), ('International', 49349300), ('Worldwide', 170812526)]","['Greg Mottola', 'Seth Rogen', 'Evan Goldberg', 'Judd Apatow', 'Shauna Robertson', 'Lyle Workman', 'Russ T. Alsobrook', 'William Kerr', 'Chris L. Spellman']","['Michael Cera', 'Jonah Hill', 'Christopher Mintz-Plasse', 'Bill Hader']"
Speed,Twentieth Century Fox,30000000.0,14456194.0,"June 10, 1994",R,116.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 121248145), ('International', 229200000), ('Worldwide', 350448145)]","['Jan de Bont', 'Graham Yost', 'Mark Gordon', 'Mark Mancina', 'Andrzej Bartkowiak', 'John Wright', 'Jackson De Govia']","['Keanu Reeves', 'Dennis Hopper', 'Sandra Bullock', 'Joe Morton']"
50 First Dates,Sony Pictures Entertainment (SPE),75000000.0,39852237.0,"February 13, 2004",PG-13,99.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 120908074), ('International', 77612860), ('Worldwide', 198520934)]","['Peter Segal', 'George Wing', 'Jack Giarraputo', 'Steve Golin', 'Nancy Juvonen', 'Teddy Castellucci', 'Jack N. Green', 'Jeff Gourson', 'Alan Au']","['Adam Sandler', 'Drew Barrymore', 'Rob Schneider', 'Sean Astin']"
Mamma Mia! Here We Go Again,Universal Pictures,75000000.0,34952180.0,"July 18, 2018",PG-13,114.0,"['Comedy', 'Musical', 'Romance']","[('Domestic', 120634935), ('International', 274466207), ('Worldwide', 395101142)]","['Ol Parker', 'Ol Parker', 'Richard Curtis', 'Ol Parker', 'Catherine Johnson', 'Catherine Johnson', 'Judy Craymer', 'ABBA', 'Judy Craymer', 'Gary Goetzman', 'Benny Andersson', 'Anne Dudley', 'Björn Ulvaeus', 'Robert D. Yeoman', 'Peter Lambert', 'John Frankish', 'Alan Macdonald']","['Lily James', 'Amanda Seyfried', 'Meryl Streep', 'Cher']"
Mulan,Walt Disney Studios Motion Pictures,,22745143.0,"June 19, 1998",,88.0,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Musical', 'War']","[('Domestic', 120620254), ('International', 183700000), ('Worldwide', 304320254)]","['Tony Bancroft', 'Barry Cook', 'Robert D. San Souci', 'Rita Hsiao', 'Chris Sanders', 'Philip LaZebnik', 'Raymond Singer', 'Eugenia Bostwick-Singer', 'Dean DeBlois', 'John Sanford', 'Chris Williams', 'Tim Hodge', 'Julius Aguimatang', 'Burny Mattinson', 'Lorna Cook', 'Barry Johnson', 'Thom Enriquez', 'Ed Gombert', 'Joe Grant', 'Floyd Norman', 'Linda Woolverton', 'Jodi Ann Johnson', 'Alan Ormsby', 'David Reynolds', 'Don Dougherty', 'Jorgen Klubien', 'Denis Rich', 'Joe Ekers', 'Theodore Newton', 'Larry Scholl', 'Daan Jippes', 'Frank Nissen', 'Jeff Snow', 'Anonymous', 'Pam Coats', 'Jerry Goldsmith', 'Michael Kelly', 'Hans Bacher']","['Ming-Na Wen', 'Eddie Murphy', 'BD Wong', 'Miguel Ferrer']"
Inglourious Basterds,The Weinstein Company,70000000.0,38054676.0,"August 19, 2009",R,153.0,"['Adventure', 'Drama', 'War']","[('Domestic', 120540719), ('International', 200914970), ('Worldwide', 321455689)]","['Quentin Tarantino', 'Quentin Tarantino', 'Lawrence Bender', 'Robert Richardson', 'Sally Menke', 'David Wasco']","['Brad Pitt', 'Diane Kruger', 'Eli Roth', 'Mélanie Laurent']"
Seabiscuit,Universal Pictures,87000000.0,20854735.0,"July 25, 2003",PG-13,140.0,"['Drama', 'History', 'Sport']","[('Domestic', 120277854), ('International', 28058591), ('Worldwide', 148336445)]","['Gary Ross', 'Laura Hillenbrand', 'Gary Ross', 'Kathleen Kennedy', 'Frank Marshall', 'Gary Ross', 'Jane Sindell', 'Randy Newman', 'John Schwartzman', 'William Goldenberg', 'Jeannine Oppewall']","['Tobey Maguire', 'Jeff Bridges', 'Elizabeth Banks', 'Chris Cooper']"
Van Helsing,Universal Pictures,160000000.0,51748040.0,"May 5, 2004",PG-13,131.0,"['Action', 'Adventure', 'Fantasy']","[('Domestic', 120177084), ('International', 179980554), ('Worldwide', 300157638)]","['Stephen Sommers', 'Stephen Sommers', 'Bob Ducsay', 'Stephen Sommers', 'Alan Silvestri', 'Allen Daviau', 'Bob Ducsay', 'Kelly Matsumoto', 'Jim May', 'Allan Cameron']","['Hugh Jackman', 'Kate Beckinsale', 'Richard Roxburgh', 'Shuler Hensley']"
Four Christmases,Warner Bros.,80000000.0,31069826.0,"November 26, 2008",PG-13,88.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 120146040), ('International', 43966681), ('Worldwide', 164112721)]","['Seth Gordon', 'Matt Allen', 'Caleb Wilson', 'Jon Lucas', 'Scott Moore', 'Matt Allen', 'Caleb Wilson', 'Gary Barber', 'Roger Birnbaum', 'Jonathan Glickman', 'Alex Wurman', 'Jeffrey L. Kimball', 'Mark Helfrich', 'Melissa Kent', 'Shepherd Frankel']","['Reese Witherspoon', 'Vince Vaughn', 'Mary Steenburgen', 'Robert Duvall']"
