movie_title,domestic_distributor,budget,domestic_opening_sales,earliest_release,rating,runtime_minutes,genres,summary_sales,crew_list,cast_list
The Fugitive,Warner Bros.,,23758855.0,"August 6, 1993",PG-13,130.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","[('Domestic', 183875760), ('International', 185000000), ('Worldwide', 368875760)]","['Andrew Davis', 'Jeb Stuart', 'David Twohy', 'David Twohy', 'Roy Huggins', 'Arnold Kopelson', 'James Newton Howard', 'Michael Chapman', 'Don Brochu', 'David Finfer', 'Dean Goodhill', 'Dov Hoenig', 'Richard Nord', 'Dennis Virkler', 'J. Dennis Washington']","['Harrison Ford', 'Tommy Lee Jones', 'Sela Ward', 'Julianne Moore']"
The Revenant,Twentieth Century Fox,135000000.0,474560.0,"December 25, 2015",R,156.0,"['Action', 'Adventure', 'Drama', 'History', 'Western']","[('Domestic', 183637894), ('International', 349312609), ('Worldwide', 532950503)]","['Alejandro G. Iñárritu', 'Mark L. Smith', 'Alejandro G. Iñárritu', 'Michael Punke', 'Steve Golin', 'Alejandro G. Iñárritu', 'Arnon Milchan', 'Mary Parent', 'Keith Redmon', 'James W. Skotchdopole', 'Alva Noto', 'Ryuichi Sakamoto', 'Emmanuel Lubezki', 'Stephen Mirrione', 'Jack Fisk']","['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter', 'Domhnall Gleeson']"
Ocean's Eleven,Warner Bros.,85000000.0,38107822.0,"December 7, 2001",PG-13,116.0,"['Crime', 'Thriller']","[('Domestic', 183417150), ('International', 267300000), ('Worldwide', 450717150)]","['Steven Soderbergh', 'George Clayton Johnson', 'Jack Golden Russell', 'Harry Brown', 'Charles Lederer', 'Ted Griffin', 'Jerry Weintraub', 'David Holmes', 'Steven Soderbergh', 'Stephen Mirrione', 'Philip Messina']","['George Clooney', 'Brad Pitt', 'Julia Roberts', 'Matt Damon']"
The Simpsons Movie,Twentieth Century Fox,75000000.0,74036787.0,"July 25, 2007",PG-13,87.0,"['Adventure', 'Animation', 'Comedy']","[('Domestic', 183135014), ('International', 353279279), ('Worldwide', 536414293)]","['David Silverman', 'James L. Brooks', 'Matt Groening', 'Al Jean', 'Ian Maxtone-Graham', 'George Meyer', 'David Mirkin', 'Mike Reiss', 'Mike Scully', 'Matt Selman', 'John Swartzwelder', 'Jon Vitti', 'Joel H. Cohen', 'John Frink', 'Tim Long', 'Michael Price', 'James L. Brooks', 'Matt Groening', 'Matt Groening', 'Sam Simon', 'James L. Brooks', 'Matt Groening', 'Al Jean', 'Richard Sakai', 'Mike Scully', 'Hans Zimmer', 'John Carnochan']","['Dan Castellaneta', 'Julie Kavner', 'Nancy Cartwright', 'Yeardley Smith']"
What Women Want,Paramount Pictures,70000000.0,33614543.0,"December 15, 2000",PG-13,127.0,"['Comedy', 'Fantasy', 'Romance']","[('Domestic', 182811707), ('International', 191300000), ('Worldwide', 374111707)]","['Nancy Meyers', 'Josh Goldsmith', 'Cathy Yuspa', 'Diane Drake', 'Josh Goldsmith', 'Cathy Yuspa', 'Susan Cartsonis', 'Bruce Davey', 'Gina Matthews', 'Nancy Meyers', 'Matt Williams', 'Alan Silvestri', 'Dean Cundey', 'Thomas J. Nordberg', 'Stephen A. Rotter', 'Jon Hutman']","['Mel Gibson', 'Helen Hunt', 'Marisa Tomei', 'Alan Alda']"
The Perfect Storm,Warner Bros.,140000000.0,41325042.0,"June 30, 2000",PG-13,130.0,"['Action', 'Adventure', 'Drama', 'Thriller']","[('Domestic', 182618434), ('International', 146100000), ('Worldwide', 328718434)]","['Wolfgang Petersen', 'Sebastian Junger', 'William D. Wittliff', 'Gail Katz', 'Wolfgang Petersen', 'Paula Weinstein', 'James Horner', 'John Seale', 'Richard Francis-Bruce', 'William Sandell']","['George Clooney', 'Mark Wahlberg', 'John C. Reilly', 'Diane Lane']"
Lincoln,Walt Disney Studios Motion Pictures,65000000.0,944308.0,"November 9, 2012",PG-13,150.0,"['Biography', 'Drama', 'History', 'War']","[('Domestic', 182207973), ('International', 93085477), ('Worldwide', 275293450)]","['Steven Spielberg', 'Tony Kushner', 'Doris Kearns Goodwin', 'Kathleen Kennedy', 'Steven Spielberg', 'John Williams', 'Janusz Kaminski', 'Michael Kahn', 'Rick Carter']","['Daniel Day-Lewis', 'Sally Field', 'David Strathairn', 'Joseph Gordon-Levitt']"
Liar Liar,Universal Pictures,,31423025.0,"March 21, 1997",PG-13,86.0,"['Comedy', 'Fantasy']","[('Domestic', 181410615), ('International', 121300000), ('Worldwide', 302710615)]","['Tom Shadyac', 'Paul Guay', 'Stephen Mazur', 'Brian Grazer', 'John Debney', 'Russell Boyd', 'Don Zimmerman', 'Linda DeScenna']","['Jim Carrey', 'Maura Tierney', 'Amanda Donohoe', 'Jennifer Tilly']"
Jurassic Park III,Universal Pictures,93000000.0,50771645.0,"July 5, 2001",PG-13,92.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","[('Domestic', 181171875), ('International', 187608934), ('Worldwide', 368780809)]","['Joe Johnston', 'Michael Crichton', 'Peter Buchman', 'Alexander Payne', 'Jim Taylor', 'Larry Franco', 'Kathleen Kennedy', 'Don Davis', 'Shelly Johnson', 'Robert Dalva', 'Ed Verreaux']","['Sam Neill', 'William H. Macy', 'Téa Leoni', 'Alessandro Nivola']"
Thor,Paramount Pictures,150000000.0,65723338.0,"April 21, 2011",PG-13,115.0,"['Action', 'Adventure', 'Fantasy']","[('Domestic', 181030624), ('International', 268295994), ('Worldwide', 449326618)]","['Kenneth Branagh', 'Ashley Miller', 'Zack Stentz', 'Don Payne', 'J. Michael Straczynski', 'Mark Protosevich', 'Stan Lee', 'Larry Lieber', 'Jack Kirby', 'Kevin Feige', 'Patrick Doyle', 'Haris Zambarloukos', 'Paul Rubell', 'Bo Welch']","['Chris Hemsworth', 'Anthony Hopkins', 'Natalie Portman', 'Tom Hiddleston']"
Mission: Impossible,Paramount Pictures,80000000.0,45436830.0,"May 22, 1996",PG-13,110.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 180981856), ('International', 276714535), ('Worldwide', 457696391)]","['Brian De Palma', 'Bruce Geller', 'David Koepp', 'Steven Zaillian', 'David Koepp', 'Robert Towne', 'Tom Cruise', 'Paula Wagner', 'Danny Elfman', 'Stephen H. Burum', 'Paul Hirsch', 'Norman Reynolds']","['Tom Cruise', 'Jon Voight', 'Emmanuelle Béart', 'Henry Czerny']"
Ant,Walt Disney Studios Motion Pictures,130000000.0,57225526.0,"July 10, 2015",PG-13,117.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']","[('Domestic', 180202163), ('International', 339109802), ('Worldwide', 519311965)]","['Peyton Reed', 'Edgar Wright', 'Joe Cornish', 'Adam McKay', 'Paul Rudd', 'Edgar Wright', 'Joe Cornish', 'Stan Lee', 'Larry Lieber', 'Jack Kirby', 'Kevin Feige', 'Christophe Beck', 'Russell Carpenter', 'Dan Lebental', 'Colby Parker Jr.', 'Shepherd Frankel']","['Paul Rudd', 'Michael Douglas', 'Corey Stoll', 'Evangeline Lilly']"
Planet of the Apes,Twentieth Century Fox,100000000.0,68532960.0,"July 27, 2001",PG-13,119.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","[('Domestic', 180011740), ('International', 182200000), ('Worldwide', 362211740)]","['Tim Burton', 'Pierre Boulle', 'William Broyles Jr.', 'Lawrence Konner', 'Mark Rosenthal', 'Richard D. Zanuck', 'Danny Elfman', 'Philippe Rousselot', 'Chris Lebenzon', 'Rick Heinrichs']","['Mark Wahlberg', 'Helena Bonham Carter', 'Tim Roth', 'Michael Clarke Duncan']"
Madagascar: Escape 2 Africa,DreamWorks,150000000.0,63106589.0,"October 30, 2008",PG,89.0,"['Adventure', 'Animation', 'Comedy', 'Family']","[('Domestic', 180010950), ('International', 423889404), ('Worldwide', 603900354)]","['Eric Darnell', 'Tom McGrath', 'Etan Cohen', 'Eric Darnell', 'Tom McGrath', 'Mark Burton', 'Billy Frolick', 'Mireille Soria', 'Mark Swift', 'Heitor Pereira', 'Hans Zimmer', 'Mark A. Hester', 'H. Lee Peterson', 'Kendal Cronkhite']","['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith']"
X,Twentieth Century Fox,150000000.0,85058003.0,"April 29, 2009",PG-13,107.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 179883157), ('International', 193179707), ('Worldwide', 373062864)]","['Gavin Hood', 'David Benioff', 'Skip Woods', 'Hugh Jackman', 'John Palermo', 'Lauren Shuler Donner', 'Ralph Winter', 'Harry Gregson-Williams', 'Donald McAlpine', 'Nicolas De Toth', 'Megan Gill', 'Barry Robison']","['Hugh Jackman', 'Liev Schreiber', 'Ryan Reynolds', 'Danny Huston']"
Indiana Jones and the Temple of Doom,Paramount Pictures,28000000.0,25337110.0,"May 23, 1984",,118.0,"['Action', 'Adventure']","[('Domestic', 179870271), ('International', 153237000), ('Worldwide', 333107271)]","['Steven Spielberg', 'Willard Huyck', 'Gloria Katz', 'George Lucas', 'Robert Watts', 'John Williams', 'Douglas Slocombe', 'Michael Kahn', 'Elliot Scott']","['Harrison Ford', 'Kate Capshaw', 'Ke Huy Quan', 'Amrish Puri']"
Top Gun,Paramount Pictures,,8193052.0,"May 16, 1986",,110.0,"['Action', 'Drama']","[('Domestic', 179800601), ('International', 177030000), ('Worldwide', 356830601)]","['Tony Scott', 'Jim Cash', 'Jack Epps Jr.', 'Ehud Yonay', 'Warren Skaaren', 'Jerry Bruckheimer', 'Don Simpson', 'Harold Faltermeyer', 'Jeffrey L. Kimball', 'Chris Lebenzon', 'Billy Weber', 'John DeCuir Jr.']","['Tom Cruise', 'Tim Robbins', 'Kelly McGillis', 'Val Kilmer']"
Hitch,Sony Pictures Entertainment (SPE),70000000.0,43142214.0,"February 11, 2005",PG-13,118.0,"['Comedy', 'Romance']","[('Domestic', 179495555), ('International', 192098655), ('Worldwide', 371594210)]","['Andy Tennant', 'Kevin Bisch', 'James Lassiter', 'Will Smith', 'Teddy Zee', 'George Fenton', 'Andrew Dunn', 'Troy Takaki', 'Tracey Wadmore-Smith', 'Jane Musky']","['Will Smith', 'Eva Mendes', 'Kevin James', 'Amber Valletta']"
Men in Black 3,Sony Pictures Entertainment (SPE),225000000.0,54592779.0,"May 23, 2012",PG-13,106.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']","[('Domestic', 179020854), ('International', 445005922), ('Worldwide', 624026776)]","['Barry Sonnenfeld', 'Etan Cohen', 'Lowell Cunningham', 'Laurie MacDonald', 'Walter F. Parkes', 'Danny Elfman', 'Bill Pope', 'Don Zimmerman', 'Bo Welch']","['Will Smith', 'Tommy Lee Jones', 'Josh Brolin', 'Jemaine Clement']"
Pretty Woman,Walt Disney Studios Motion Pictures,14000000.0,11280591.0,"March 23, 1990",R,119.0,"['Comedy', 'Romance']","[('Domestic', 178406268), ('International', 285000000), ('Worldwide', 463406268)]","['Garry Marshall', 'J.F. Lawton', 'Arnon Milchan', 'Steven Reuther', 'James Newton Howard', 'Charles Minsky', 'Raja Gosnell', 'Priscilla Nedd-Friendly', 'Albert Brenner']","['Richard Gere', 'Julia Roberts', 'Jason Alexander', 'Laura San Giacomo']"
Home,Twentieth Century Fox,135000000.0,52107731.0,"March 19, 2015",PG,94.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","[('Domestic', 177397510), ('International', 208644097), ('Worldwide', 386041607)]","['Tim Johnson', 'Tom J. Astle', 'Matt Ember', 'Adam Rex', 'Suzanne Buirgy', 'Christopher Jenkins', 'Mireille Soria', 'Lorne Balfe', 'Stargate', 'Nick Fletcher', 'Kathy Altieri']","['Jim Parsons', 'Rihanna', 'Steve Martin', 'Jennifer Lopez']"
Night at the Museum: Battle of the Smithsonian,Twentieth Century Fox,150000000.0,54173286.0,"May 20, 2009",PG,105.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 177243721), ('International', 235862449), ('Worldwide', 413106170)]","['Shawn Levy', 'Robert Ben Garant', 'Thomas Lennon', 'Robert Ben Garant', 'Thomas Lennon', 'Michael Barnathan', 'Chris Columbus', 'Shawn Levy', 'Alan Silvestri', 'John Schwartzman', 'Dean Zimmerman', 'Don Zimmerman', 'Claude Paré']","['Ben Stiller', 'Owen Wilson', 'Amy Adams', 'Hank Azaria']"
Tootsie,Columbia Pictures,21000000.0,5540470.0,"December 17, 1982",,116.0,"['Comedy', 'Drama', 'Romance']","[('Domestic', 177200000), ('International', 177200000)]","['Sydney Pollack', 'Don McGuire', 'Larry Gelbart', 'Larry Gelbart', 'Murray Schisgal', 'Barry Levinson', 'Robert Garland', 'Robert Kaufman', 'Elaine May', 'Sydney Pollack', 'Dick Richards', 'Dave Grusin', 'Owen Roizman', 'Fredric Steinkamp', 'William Steinkamp', 'Peter S. Larkin']","['Dustin Hoffman', 'Jessica Lange', 'Teri Garr', 'Dabney Coleman']"
How to Train Your Dragon 2,Twentieth Century Fox,145000000.0,49451322.0,"June 5, 2014",PG,102.0,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']","[('Domestic', 177002924), ('International', 444534595), ('Worldwide', 621537519)]","['Dean DeBlois', 'Dean DeBlois', 'Cressida Cowell', 'Bonnie Arnold', 'John Powell', 'Gil Zimmerman', 'John K. Carr', 'Pierre-Olivier Vincent']","['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler', 'Craig Ferguson']"
Rise of the Planet of the Apes,Twentieth Century Fox,93000000.0,54806191.0,"August 3, 2011",PG-13,105.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","[('Domestic', 176760185), ('International', 305040688), ('Worldwide', 481800873)]","['Rupert Wyatt', 'Rick Jaffa', 'Amanda Silver', 'Pierre Boulle', 'Peter Chernin', 'Dylan Clark', 'Rick Jaffa', 'Amanda Silver', 'Patrick Doyle', 'Andrew Lesnie', 'Conrad Buff IV', 'Mark Goldblatt', 'Claude Paré']","['James Franco', 'Andy Serkis', 'Freida Pinto', 'Karin Konoval']"
Captain America: The First Avenger,Paramount Pictures,140000000.0,65058524.0,"July 22, 2011",PG-13,124.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 176654505), ('International', 193915269), ('Worldwide', 370569774)]","['Joe Johnston', 'Christopher Markus', 'Stephen McFeely', 'Joe Simon', 'Jack Kirby', 'Kevin Feige', 'Alan Silvestri', 'Shelly Johnson', 'Robert Dalva', 'Jeffrey Ford', 'Sean Haworth', 'Rick Heinrichs']","['Chris Evans', 'Hugo Weaving', 'Samuel L. Jackson', 'Hayley Atwell']"
Elf,New Line Cinema,33000000.0,32100000.0,"November 7, 2003",PG,97.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']","[('Domestic', 176630408), ('International', 47223328), ('Worldwide', 223853736)]","['Jon Favreau', 'David Berenbaum', 'Jon Berg', 'Todd Komarnicki', 'Shauna Robertson', 'John Debney', 'Greg Gardiner', 'Dan Lebental', 'Rusty Smith']","['Will Ferrell', 'James Caan', 'Bob Newhart', 'Zooey Deschanel']"
The Karate Kid,Sony Pictures Entertainment (SPE),40000000.0,55665805.0,"June 10, 2010",PG,140.0,"['Action', 'Drama', 'Family', 'Sport']","[('Domestic', 176591618), ('International', 182534404), ('Worldwide', 359126022)]","['Harald Zwart', 'Christopher Murphey', 'Robert Mark Kamen', 'James Lassiter', 'Jada Pinkett Smith', 'Will Smith', 'Ken Stovitz', 'Jerry Weintraub', 'James Horner', 'Roger Pratt', 'Joel Negron', 'François Séguin']","['Jackie Chan', 'Jaden Smith', 'Taraji P. Henson', 'Wenwen Han']"
There's Something About Mary,Twentieth Century Fox,23000000.0,13740644.0,"July 15, 1998",R,119.0,"['Comedy', 'Romance']","[('Domestic', 176484651), ('International', 193400000), ('Worldwide', 369884651)]","['Bobby Farrelly', 'Peter Farrelly', 'Ed Decter', 'John J. Strauss', 'Ed Decter', 'John J. Strauss', 'Peter Farrelly', 'Bobby Farrelly', 'Frank Beddor', 'Michael Steinberg', 'Bradley Thomas', 'Charles B. Wessler', 'Jonathan Richman', 'Mark Irwin', 'Christopher Greenbury']","['Cameron Diaz', 'Matt Dillon', 'Ben Stiller', 'Lee Evans']"
Ice Age,Twentieth Century Fox,59000000.0,46312454.0,"March 14, 2002",PG,81.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 176387405), ('International', 206869731), ('Worldwide', 383257136)]","['Chris Wedge', 'Carlos Saldanha', 'Michael J. Wilson', 'Michael Berg', 'Michael J. Wilson', 'Peter Ackerman', 'James Bresnahan', 'Doug Compton', 'Jeff Siergey', 'Mike Thurmeier', 'Galen T. Chu', 'Xeth Feinberg', 'Lori Forte', 'David Newman', 'John Carnochan', 'Brian McEntee']","['Denis Leary', 'John Leguizamo', 'Ray Romano', 'Goran Visnjic']"
The Bourne Supremacy,Universal Pictures,75000000.0,52521865.0,"July 23, 2004",PG-13,108.0,"['Action', 'Mystery', 'Thriller']","[('Domestic', 176241941), ('International', 114593328), ('Worldwide', 290835269)]","['Paul Greengrass', 'Robert Ludlum', 'Tony Gilroy', 'Patrick Crowley', 'Frank Marshall', 'Paul Sandberg', 'John Powell', 'Oliver Wood', 'Richard Pearson', 'Christopher Rouse', 'Dominic Watkins']","['Matt Damon', 'Franka Potente', 'Joan Allen', 'Brian Cox']"
Get Out,,4500000.0,,"February 18, 2016",R,104.0,"['Horror', 'Mystery', 'Thriller']","[('Domestic', 176040665), ('International', 79405483), ('Worldwide', 255446148)]","['Jordan Peele', 'Jordan Peele', 'Jason Blum', 'Edward H. Hamm Jr.', 'Sean McKittrick', 'Jordan Peele', 'Michael Abels', 'Toby Oliver', 'Gregory Plotkin', 'Rusty Smith']","['Daniel Kaluuya', 'Allison Williams', 'Bradley Whitford', 'Catherine Keener']"
The Lego Batman Movie,Warner Bros.,80000000.0,53003468.0,"February 2, 2017",PG,104.0,"['Action', 'Animation', 'Comedy', 'Family']","[('Domestic', 175750384), ('International', 136200000), ('Worldwide', 311950384)]","['Chris McKay', 'Seth Grahame-Smith', 'Chris McKenna', 'Erik Sommers', 'Jared Stern', 'John Whittington', 'Seth Grahame-Smith', 'Bob Kane', 'Bill Finger', 'Jerry Siegel', 'Joe Shuster', 'William Moulton Marston', 'Ole Kirk Christiansen', 'Godtfred Kirk Christiansen', 'Jens Nygaard Knudsen', 'Harry G. Peter', 'Roy Lee', 'Dan Lin', 'Phil Lord', 'Christopher Miller', 'Lorne Balfe', 'David Burrows', 'John Venzon', 'Matt Villa', 'Grant Freckelton']","['Will Arnett', 'Michael Cera', 'Rosario Dawson', 'Ralph Fiennes']"
Us,Universal Pictures,20000000.0,71117625.0,"March 20, 2019",R,116.0,"['Horror', 'Mystery', 'Thriller']","[('Domestic', 175084580), ('International', 80100000), ('Worldwide', 255184580)]","['Jordan Peele', 'Jordan Peele', 'Jason Blum', 'Ian Cooper', 'Sean McKittrick', 'Jordan Peele', 'Michael Abels', 'Mike Gioulakis', 'Nicholas Monsour', 'Ruth De Jong']","[""Lupita Nyong'o"", 'Winston Duke', 'Elisabeth Moss', 'Tim Heidecker']"
The Boss Baby,Twentieth Century Fox,,50198902.0,"March 23, 2017",PG,97.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 175003033), ('International', 352962903), ('Worldwide', 527965936)]","['Tom McGrath', 'Michael McCullers', 'Marla Frazee', 'Ramsey Ann Naito', 'Steve Mazzaro', 'Hans Zimmer', 'James Ryan', 'David James']","['Alec Baldwin', 'Steve Buscemi', 'Jimmy Kimmel', 'Lisa Kudrow']"
Crocodile Dundee,Paramount Pictures,,8038855.0,"September 26, 1986",,97.0,"['Action', 'Adventure', 'Comedy']","[('Domestic', 174803506), ('International', 153400000), ('Worldwide', 328203506)]","['Peter Faiman', 'Paul Hogan', 'Paul Hogan', 'Ken Shadie', 'John Cornell', 'John Cornell', 'Peter Best', 'Russell Boyd', 'David Stiven', ""Graham 'Grace' Walker""]","['Paul Hogan', 'Linda Kozlowski', 'John Meillon', 'David Gulpilil']"
Crazy Rich Asians,Warner Bros.,30000000.0,26510140.0,"August 15, 2018",PG-13,,"['Comedy', 'Drama', 'Romance']","[('Domestic', 174532921), ('International', 64005815), ('Worldwide', 238538736)]","['Jon M. Chu', 'Peter Chiarelli', 'Adele Lim', 'Kevin Kwan', 'Nina Jacobson', 'John Penotti', 'Brad Simpson', 'Brian Tyler', 'Vanja Cernjul', 'Myron Kerstein', 'Nelson Coates']","['Constance Wu', 'Henry Golding', 'Michelle Yeoh', 'Gemma Chan']"
The Greatest Showman,Twentieth Century Fox,84000000.0,8805843.0,"December 20, 2017",PG,105.0,"['Biography', 'Drama', 'Musical']","[('Domestic', 174340174), ('International', 260767970), ('Worldwide', 435108144)]","['Michael Gracey', 'Jenny Bicks', 'Bill Condon', 'Jenny Bicks', 'Peter Chernin', 'Laurence Mark', 'Jenno Topping', 'John Debney', 'Joseph Trapanese', 'Seamus McGarvey', 'Tom Cross', 'Robert Duffy', 'Joe Hutshing', 'Michael McCusker', 'Jon Poll', 'Spencer Susser', 'Nathan Crowley']","['Hugh Jackman', 'Michelle Williams', 'Zac Efron', 'Zendaya']"
Fast & Furious Presents: Hobbs & Shaw,Universal Pictures,200000000.0,60038950.0,"July 1, 2019",,137.0,"['Action', 'Adventure', 'Thriller']","[('Domestic', 173956935), ('International', 585100000), ('Worldwide', 1104826325)]","['David Leitch', 'Chris Morgan', 'Drew Pearce', 'Chris Morgan', 'Gary Scott Thompson', 'Hiram Garcia', 'Dwayne Johnson', 'Chris Morgan', 'Jason Statham', 'Tyler Bates', 'Jonathan Sela', 'Christopher Rouse', 'David Scheunemann']","['Dwayne Johnson', 'Jason Statham', 'Idris Elba', 'Vanessa Kirby']"
Apollo 13,Universal Pictures,,25353380.0,"June 30, 1995",PG,140.0,"['Adventure', 'Drama', 'History']","[('Domestic', 173837933), ('International', 181077570), ('Worldwide', 355237933)]","['Ron Howard', 'Jim Lovell', 'Jeffrey Kluger', 'William Broyles Jr.', 'Al Reinert', 'Brian Grazer', 'James Horner', 'Dean Cundey', 'Daniel P. Hanley', 'Mike Hill', 'Michael Corenblith']","['Tom Hanks', 'Bill Paxton', 'Kevin Bacon', 'Gary Sinise']"
Home Alone 2: Lost in New York,Twentieth Century Fox,,31126882.0,"November 20, 1992",PG,,"['Adventure', 'Comedy', 'Crime', 'Family']","[('Domestic', 173585516), ('International', 185409334), ('Worldwide', 358994850)]","['Chris Columbus', 'John Hughes', 'John Hughes', 'John Hughes', 'John Williams', 'Julio Macat', 'Raja Gosnell', 'Sandy Veneziano']","['Macaulay Culkin', 'Joe Pesci', 'Daniel Stern', ""Catherine O'Hara""]"
National Treasure,Walt Disney Studios Motion Pictures,100000000.0,35142554.0,"November 19, 2004",PG,131.0,"['Action', 'Adventure', 'Mystery', 'Thriller']","[('Domestic', 173008894), ('International', 174503424), ('Worldwide', 347512318)]","['Jon Turteltaub', 'Jim Kouf', 'Cormac Wibberley', 'Marianne Wibberley', 'Jim Kouf', 'Oren Aviv', 'Charles Segars', 'Jerry Bruckheimer', 'Jon Turteltaub', 'Trevor Rabin', 'Caleb Deschanel', 'William Goldenberg', 'Paul Cross', 'Norris Spencer']","['Nicolas Cage', 'Diane Kruger', 'Justin Bartha', 'Sean Bean']"
Air Force One,Sony Pictures Entertainment (SPE),85000000.0,37132505.0,"July 25, 1997",R,124.0,"['Action', 'Drama', 'Thriller']","[('Domestic', 172956409), ('International', 142200000), ('Worldwide', 315156409)]","['Wolfgang Petersen', 'Andrew W. Marlowe', 'Armyan Bernstein', 'Gail Katz', 'Wolfgang Petersen', 'Jon Shestack', 'Jerry Goldsmith', 'Michael Ballhaus', 'Richard Francis-Bruce', 'William Sandell']","['Harrison Ford', 'Gary Oldman', 'Glenn Close', 'Wendy Crewson']"
Rain Man,Metro-Goldwyn-Mayer (MGM),25000000.0,7005719.0,"December 16, 1988",,133.0,['Drama'],"[('Domestic', 172825435), ('International', 182000000), ('Worldwide', 354825435)]","['Barry Levinson', 'Barry Morrow', 'Ronald Bass', 'Barry Morrow', 'Mark Johnson', 'Hans Zimmer', 'John Seale', 'Stu Linder', 'Ida Random']","['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen']"
Pirates of the Caribbean: Dead Men Tell No Tales,Walt Disney Studios Motion Pictures,230000000.0,62983253.0,"May 24, 2017",PG-13,129.0,"['Action', 'Adventure', 'Fantasy']","[('Domestic', 172558876), ('International', 622322566), ('Worldwide', 794881442)]","['Joachim Rønning', 'Espen Sandberg', 'Jeff Nathanson', 'Jeff Nathanson', 'Terry Rossio', 'Ted Elliott', 'Terry Rossio', 'Stuart Beattie', 'Jay Wolpert', 'Jerry Bruckheimer', 'Geoff Zanelli', 'Paul Cameron', 'Roger Barton', 'Leigh Folsom Boyd', 'Nigel Phelps', 'Mathew Swift']","['Johnny Depp', 'Geoffrey Rush', 'Javier Bardem', 'Orlando Bloom']"
TRON: Legacy,Walt Disney Studios Motion Pictures,170000000.0,44026211.0,"December 16, 2010",PG,125.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 172062763), ('International', 228000000), ('Worldwide', 400062763)]","['Joseph Kosinski', 'Edward Kitsis', 'Adam Horowitz', 'Edward Kitsis', 'Adam Horowitz', 'Brian Klugman', 'Lee Sternthal', 'Steven Lisberger', 'Bonnie MacBird', 'Sean Bailey', 'Steven Lisberger', 'Jeffrey Silver', 'Thomas Bangalter', 'Guy-Manuel De Homem-Christo', 'Daft Punk', 'Claudio Miranda', 'James Haygood', 'Darren Gilford']","['Jeff Bridges', 'Garrett Hedlund', 'Olivia Wilde', 'Bruce Boxleitner']"
Mary Poppins Returns,Walt Disney Studios Motion Pictures,130000000.0,23523121.0,"December 19, 2018",PG,130.0,"['Comedy', 'Family', 'Fantasy', 'Musical']","[('Domestic', 171958438), ('International', 177587704), ('Worldwide', 349546142)]","['Rob Marshall', 'P.L. Travers', 'David Magee', 'Rob Marshall', 'John DeLuca', 'David Magee', 'John DeLuca', 'Rob Marshall', 'Marc Platt', 'Marc Shaiman', 'Dion Beebe', 'Wyatt Smith', 'John Myhre']","['Emily Blunt', 'Lin-Manuel Miranda', 'Ben Whishaw', 'Emily Mortimer']"
The Matrix,Warner Bros.,63000000.0,27788331.0,"March 31, 1999",R,136.0,"['Action', 'Sci-Fi']","[('Domestic', 171479930), ('International', 294884752), ('Worldwide', 466364682)]","['Lana Wachowski', 'Lilly Wachowski', 'Lilly Wachowski', 'Lana Wachowski', 'Joel Silver', 'Don Davis', 'Bill Pope', 'Zach Staenberg', 'Owen Paterson']","['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving']"
True Grit,Paramount Pictures,38000000.0,24830443.0,"December 22, 2010",PG-13,110.0,"['Drama', 'Western']","[('Domestic', 171243005), ('International', 81033922), ('Worldwide', 252276927)]","['Ethan Coen', 'Joel Coen', 'Joel Coen', 'Ethan Coen', 'Charles Portis', 'Ethan Coen', 'Joel Coen', 'Scott Rudin', 'Carter Burwell', 'Roger Deakins', 'Ethan Coen', 'Joel Coen', 'Jess Gonchor']","['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld', 'Josh Brolin']"
