movie_title,domestic_distributor,budget,domestic_opening_sales,earliest_release,rating,runtime_minutes,genres,summary_sales,crew_list,cast_list
Maid in Manhattan,Revolution Studios,55000000.0,18711407.0,2002-12-13,PG-13,105.0,"['Comedy', 'Drama', 'Romance']","[['Domestic', 94011225], ['International', 60895468], ['Worldwide', 154906693]]","['Wayne Wang', 'John Hughes', 'Kevin Wade', 'Elaine Goldsmith-Thomas', 'Paul Schiff', 'Deborah Schindler', 'Alan Silvestri', 'Karl Walter Lindenlaub', 'Craig McKay', 'Jane Musky']","['Jennifer Lopez', 'Ralph Fiennes', 'Natasha Richardson', 'Stanley Tucci']"
He's Just Not That Into You,Warner Bros.,,27785487.0,2009-02-05,PG-13,129.0,"['Comedy', 'Drama', 'Romance']","[['Domestic', 93953653], ['International', 84912505], ['Worldwide', 178866158]]","['Ken Kwapis', 'Abby Kohn', 'Marc Silverstein', 'Greg Behrendt', 'Liz Tuccillo', 'Nancy Juvonen', 'Cliff Eidelman', 'John Bailey', 'Cara Silverman', 'Gae S. Buckley']","['Ginnifer Goodwin', 'Jennifer Aniston', 'Jennifer Connelly', 'Morgan Lily']"
Master and Commander: The Far Side of the World,Twentieth Century Fox,150000000.0,25105990.0,2003-11-14,PG-13,138.0,"['Action', 'Adventure', 'Drama', 'History', 'War']","[['Domestic', 93927920], ['International', 117694615], ['Worldwide', 211622535]]","['Peter Weir', ""Patrick O'Brian"", 'Peter Weir', 'John Collee', 'Samuel Goldwyn Jr.', 'Duncan Henderson', 'Peter Weir', 'Iva Davies', 'Christopher Gordon', 'Richard Tognetti', 'Russell Boyd', 'Lee Smith', 'William Sandell']","['Russell Crowe', 'Paul Bettany', 'Billy Boyd', ""James D'Arcy""]"
Flight,Paramount Pictures,31000000.0,24900566.0,2012-11-02,R,138.0,"['Drama', 'Thriller']","[['Domestic', 93772375], ['International', 68000000], ['Worldwide', 161772375]]","['Robert Zemeckis', 'John Gatins', 'Laurie MacDonald', 'Walter F. Parkes', 'Jack Rapke', 'Steve Starkey', 'Robert Zemeckis', 'Alan Silvestri', 'Don Burgess', ""Jeremiah O'Driscoll"", 'Nelson Coates']","['Denzel Washington', 'Nadine Velazquez', 'Don Cheadle', 'John Goodman']"
The Fighter,Paramount Pictures,25000000.0,300010.0,2009-11-20,R,116.0,"['Biography', 'Drama', 'Sport']","[['Domestic', 93617009], ['International', 35573860], ['Worldwide', 129190869]]","['David O. Russell', 'Scott Silver', 'Paul Tamasy', 'Eric Johnson', 'Paul Tamasy', 'Eric Johnson', 'Keith Dorrington', 'Dorothy Aufiero', 'David Hoberman', 'Ryan Kavanaugh', 'Todd Lieberman', 'Paul Tamasy', 'Mark Wahlberg', 'Michael Brook', 'Hoyte Van Hoytema', 'Pamela Martin', 'Judy Becker']","['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']"
America's Sweethearts,Revolution Studios,46000000.0,30181877.0,2001-07-20,PG-13,102.0,"['Comedy', 'Romance']","[['Domestic', 93607673], ['International', 44700000], ['Worldwide', 138307673]]","['Joe Roth', 'Billy Crystal', 'Peter Tolan', 'Susan Arnold', 'Billy Crystal', 'Donna Roth', 'James Newton Howard', 'Phedon Papamichael', 'Stephen A. Rotter', 'Garreth Stover']","['Julia Roberts', 'John Cusack', 'Billy Crystal', 'Catherine Zeta-Jones']"
Lady and the Tramp,Walt Disney Studios Motion Pictures,4000000.0,,1955-06-22,G,76.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Romance']","[['Domestic', 93602326], ['International', 331068], ['Worldwide', 93933394]]","['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske', 'Jack Cutting', 'Ward Greene', 'Erdman Penner', 'Joe Rinaldi', 'Ralph Wright', 'Don DaGradi', 'Joe Grant', 'Dick Huemer', 'Louis Pollock', 'Frank Tashlin', 'Sam Cobean', 'Oliver Wallace', 'Donald Halliday']","['Barbara Luddy', 'Larry Roberts', 'Peggy Lee', 'Bill Thompson']"
The Bucket List,Warner Bros.,45000000.0,335837.0,2007-12-25,PG-13,97.0,"['Adventure', 'Comedy', 'Drama']","[['Domestic', 93466502], ['International', 81906000], ['Worldwide', 175372502]]","['Rob Reiner', 'Justin Zackham', 'Alan Greisman', 'Neil Meron', 'Rob Reiner', 'Craig Zadan', 'Marc Shaiman', 'John Schwartzman', 'Robert Leighton', 'Bill Brzeski']","['Jack Nicholson', 'Morgan Freeman', 'Sean Hayes', 'Beverly Todd']"
Tomorrowland,Walt Disney Studios Motion Pictures,190000000.0,33028165.0,2015-05-20,PG,130.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Mystery', 'Sci-Fi']","[['Domestic', 93436322], ['International', 115599346], ['Worldwide', 209035668]]","['Brad Bird', 'Damon Lindelof', 'Brad Bird', 'Damon Lindelof', 'Brad Bird', 'Jeff Jensen', 'Brad Bird', 'Jeffrey Chernov', 'Damon Lindelof', 'Michael Giacchino', 'Claudio Miranda', 'Walter Murch', 'Craig Wood', 'Scott Chambliss']","['George Clooney', 'Britt Robertson', 'Hugh Laurie', 'Raffey Cassidy']"
The Magnificent Seven,Sony Pictures Entertainment (SPE),90000000.0,34703397.0,2016-09-14,PG-13,132.0,"['Action', 'Adventure', 'Western']","[['Domestic', 93432655], ['International', 68927981], ['Worldwide', 162360636]]","['Antoine Fuqua', 'Akira Kurosawa', 'Shinobu Hashimoto', 'Hideo Oguni', 'Nic Pizzolatto', 'Richard Wenk', 'Roger Birnbaum', 'Todd Black', 'Simon Franglen', 'James Horner', 'Mauro Fiore', 'John Refoua', 'Derek R. Hill']","['Denzel Washington', 'Chris Pratt', 'Ethan Hawke', ""Vincent D'Onofrio""]"
Cats & Dogs,Warner Bros.,60000000.0,21707617.0,2001-07-04,PG,87.0,"['Action', 'Comedy', 'Family', 'Fantasy']","[['Domestic', 93385515], ['International', 107301977], ['Worldwide', 200687492]]","['Lawrence Guterman', 'John Requa', 'Glenn Ficarra', 'Christopher DeFaria', 'Andrew Lazar', 'Craig Perry', 'Warren Zide', 'John Debney', 'Julio Macat', 'Rick Finney', 'Michael A. Stevenson', 'Jim Bissell']","['Alec Baldwin', 'Tobey Maguire', 'Jeff Goldblum', 'Elizabeth Perkins']"
Space Station 3D,IMAX,,489488.0,2002-04-19,,,['Documentary'],"[['Domestic', 93383953], ['International', 34979928], ['Worldwide', 128363881]]","['Toni Myers', 'Toni Myers', 'Toni Myers', 'Micky Erbe', 'Maribeth Solomon', 'James Neihouse', 'Toni Myers']","['Tom Cruise', 'James Arnold', 'Michael J. Bloomfield', 'Robert D. Cabana']"
Two Weeks Notice,Warner Bros.,60000000.0,14328494.0,2002-12-20,PG-13,101.0,"['Comedy', 'Romance']","[['Domestic', 93354851], ['International', 105688391], ['Worldwide', 199043242]]","['Marc Lawrence', 'Marc Lawrence', 'Sandra Bullock', 'John Powell', 'László Kovács', 'Susan E. Morse', 'Peter S. Larkin']","['Sandra Bullock', 'Hugh Grant', 'Alicia Witt', 'Dana Ivey']"
Red Dragon,Universal Pictures,78000000.0,36540945.0,2002-10-04,R,124.0,"['Crime', 'Drama', 'Thriller']","[['Domestic', 93149898], ['International', 116046400], ['Worldwide', 209196298]]","['Brett Ratner', 'Thomas Harris', 'Ted Tally', 'Dino De Laurentiis', 'Martha De Laurentiis', 'Danny Elfman', 'Dante Spinotti', 'Mark Helfrich', 'Kristi Zea']","['Anthony Hopkins', 'Edward Norton', 'Ralph Fiennes', 'Harvey Keitel']"
Cinderella,Walt Disney Studios Motion Pictures,,,1950-03-04,G,74.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']","[['Domestic', 93141149], ['International', 3242181], ['Worldwide', 96383330]]","['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske', 'Charles Perrault', 'Bill Peet', 'Erdman Penner', 'Ted Sears', 'Winston Hibler', 'Homer Brightman', 'Harry Reeves', 'Ken Anderson', 'Joe Rinaldi', 'Maurice Rapf', 'Frank Tashlin', 'Paul J. Smith', 'Oliver Wallace', 'Donald Halliday']","['Ilene Woods', 'James MacDonald', 'Eleanor Audley', 'Verna Felton']"
When Harry Met Sally...,Columbia Pictures,,1094453.0,1989-07-14,,95.0,"['Comedy', 'Drama', 'Romance']","[['Domestic', 93075866], ['International', 155634], ['Worldwide', 93231500]]","['Rob Reiner', 'Nora Ephron', 'Rob Reiner', 'Andrew Scheinman', 'Barry Sonnenfeld', 'Robert Leighton', 'Jane Musky']","['Billy Crystal', 'Meg Ryan', 'Carrie Fisher', 'Bruno Kirby']"
Elysium,TriStar Pictures,115000000.0,29807393.0,2013-08-08,R,109.0,"['Action', 'Drama', 'Sci-Fi']","[['Domestic', 93050117], ['International', 193090583], ['Worldwide', 286140700]]","['Neill Blomkamp', 'Neill Blomkamp', 'Bill Block', 'Neill Blomkamp', 'Simon Kinberg', 'Ryan Amon', 'Trent Opaloch', 'Julian Clarke', 'Lee Smith', 'Philip Ivey']","['Matt Damon', 'Jodie Foster', 'Sharlto Copley', 'Alice Braga']"
Flubber,Walt Disney Studios Motion Pictures,,26725207.0,1997-11-26,PG,93.0,"['Comedy', 'Family', 'Sci-Fi']","[['Domestic', 92977226], ['International', 85000000], ['Worldwide', 177977226]]","['Les Mayfield', 'Samuel W. Taylor', 'John Hughes', 'Bill Walsh', 'John Hughes', 'Ricardo Mestres', 'Danny Elfman', 'Dean Cundey', 'Harvey Rosenstock', 'Michael A. Stevenson', 'Andrew McAlpine']","['Robin Williams', 'Marcia Gay Harden', 'Christopher McDonald', 'Ted Levine']"
Flashdance,Paramount Pictures,,4076124.0,1983-04-15,,95.0,"['Drama', 'Music', 'Romance']","[['Domestic', 92921203], ['International', 92921203]]","['Adrian Lyne', 'Thomas Hedley Jr.', 'Joe Eszterhas', 'Thomas Hedley Jr.', 'Jerry Bruckheimer', 'Don Simpson', 'Giorgio Moroder', 'Donald Peterman', 'Walt Mulconery', 'Bud S. Smith', 'Charles Rosen']","['Jennifer Beals', 'Michael Nouri', 'Lilia Skala', 'Sunny Johnson']"
The Town,Warner Bros.,37000000.0,23808032.0,2010-09-15,R,125.0,"['Crime', 'Drama', 'Thriller']","[['Domestic', 92186262], ['International', 61839874], ['Worldwide', 154026136]]","['Ben Affleck', 'Peter Craig', 'Ben Affleck', 'Aaron Stockard', 'Chuck Hogan', 'Basil Iwanyk', 'Graham King', 'David Buckley', 'Harry Gregson-Williams', 'Robert Elswit', 'Dylan Tichenor', 'Sharon Seymour']","['Ben Affleck', 'Rebecca Hall', 'Jon Hamm', 'Jeremy Renner']"
Non,Universal Pictures,50000000.0,28875635.0,2014-02-19,PG-13,106.0,"['Action', 'Mystery', 'Thriller']","[['Domestic', 92168600], ['International', 130641000], ['Worldwide', 222809600]]","['Jaume Collet-Serra', 'John W. Richardson', 'Christopher Roach', 'Ryan Engle', 'John W. Richardson', 'Christopher Roach', 'Alex Heineman', 'Andrew Rona', 'Joel Silver', 'John Ottman', 'Flavio Martínez Labiano', 'Jim May', 'Alec Hammond']","['Liam Neeson', 'Julianne Moore', 'Scoot McNairy', 'Michelle Dockery']"
The Client,Warner Bros.,,17174262.0,1994-07-22,PG-13,119.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","[['Domestic', 92115211], ['International', 25500000], ['Worldwide', 117615211]]","['Joel Schumacher', 'John Grisham', 'Akiva Goldsman', 'Robert Getchell', 'Arnon Milchan', 'Steven Reuther', 'Howard Shore', 'Tony Pierce-Roberts', 'Robert Brown', 'Bruno Rubeo']","['Susan Sarandon', 'Tommy Lee Jones', 'Brad Renfro', 'Mary-Louise Parker']"
Blade Runner 2049,Warner Bros.,150000000.0,32753122.0,2017-10-04,R,164.0,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']","[['Domestic', 92054159], ['International', 167186366], ['Worldwide', 259240525]]","['Denis Villeneuve', 'Hampton Fancher', 'Michael Green', 'Hampton Fancher', 'Philip K. Dick', 'Broderick Johnson', 'Andrew A. Kosove', 'Cynthia Sikes', 'Bud Yorkin', 'Benjamin Wallfisch', 'Hans Zimmer', 'Roger Deakins', 'Joe Walker', 'Dennis Gassner']","['Harrison Ford', 'Ryan Gosling', 'Ana de Armas', 'Dave Bautista']"
John Wick: Chapter 2,Lionsgate,,30436123.0,2017-02-08,R,122.0,"['Action', 'Crime', 'Thriller']","[['Domestic', 92029184], ['International', 79518618], ['Worldwide', 171547802]]","['Chad Stahelski', 'Derek Kolstad', 'Derek Kolstad', 'Basil Iwanyk', 'Erica Lee', 'Tyler Bates', 'Joel J. Richard', 'Dan Laustsen', 'Evan Schiff', 'Kevin Kavanaugh']","['Keanu Reeves', 'Riccardo Scamarcio', 'Ian McShane', 'Ruby Rose']"
Star Trek: First Contact,Paramount Pictures,,30716131.0,1996-11-22,PG-13,111.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']","[['Domestic', 92027888], ['International', 54000000], ['Worldwide', 146027888]]","['Jonathan Frakes', 'Gene Roddenberry', 'Rick Berman', 'Brannon Braga', 'Ronald D. Moore', 'Brannon Braga', 'Ronald D. Moore', 'Rick Berman', 'Jerry Goldsmith', 'Matthew F. Leonetti', 'John W. Wheeler', 'Herman F. Zimmerman']","['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton']"
Think Like a Man,Screen Gems,12000000.0,33636303.0,2012-04-20,PG-13,123.0,"['Comedy', 'Romance']","[['Domestic', 91547205], ['International', 4523302], ['Worldwide', 96070507]]","['Tim Story', 'Keith Merryman', 'David A. Newman', 'Steve Harvey', 'Will Packer', 'Christopher Lennertz', 'Marcus Miller', 'Larry Blanford', 'Peter S. Elliot', 'Chris Cornwell']","['Chris Brown', 'Gabrielle Union', 'Kevin Hart', 'Michael Ealy']"
Kindergarten Cop,Universal Pictures,15000000.0,7918560.0,1990-12-22,,111.0,"['Action', 'Comedy', 'Crime']","[['Domestic', 91457688], ['International', 110500000], ['Worldwide', 201957688]]","['Ivan Reitman', 'Murray Salem', 'Murray Salem', 'Herschel Weingrod', 'Timothy Harris', 'Brian Grazer', 'Ivan Reitman', 'Randy Edelman', 'Michael Chapman', 'Wendy Greene Bricmont', 'Sheldon Kahn', 'Bruno Rubeo']","['Arnold Schwarzenegger', 'Penelope Ann Miller', 'Pamela Reed', 'Linda Hunt']"
Heaven Is for Real,TriStar Pictures,12000000.0,22522221.0,2014-04-16,PG,99.0,"['Biography', 'Drama', 'Family']","[['Domestic', 91443253], ['International', 10444766], ['Worldwide', 101888019]]","['Randall Wallace', 'Randall Wallace', 'Chris Parker', 'Todd Burpo', 'Lynn Vincent', 'T.D. Jakes', 'Joe Roth', 'Nick Glennie-Smith', 'Dean Semler', 'John Wright', 'Arvinder Greywal']","['Greg Kinnear', 'Kelly Reilly', 'Thomas Haden Church', 'Connor Corum']"
The Haunting,DreamWorks Distribution,80000000.0,33435140.0,1999-07-23,PG-13,113.0,"['Fantasy', 'Horror', 'Mystery', 'Thriller']","[['Domestic', 91411151], ['International', 85900000], ['Worldwide', 177311151]]","['Jan de Bont', 'David Self', 'Shirley Jackson', 'Susan Arnold', 'Donna Roth', 'Colin Wilson', 'Jerry Goldsmith', 'Karl Walter Lindenlaub', 'Michael Kahn', 'Eugenio Zanetti']","['Liam Neeson', 'Catherine Zeta-Jones', 'Owen Wilson', 'Lili Taylor']"
Crimson Tide,Walt Disney Studios Motion Pictures,,18612190.0,1995-05-12,R,116.0,"['Action', 'Drama', 'Thriller', 'War']","[['Domestic', 91387195], ['International', 66000000], ['Worldwide', 157387195]]","['Tony Scott', 'Michael Schiffer', 'Richard P. Henrick', 'Michael Schiffer', 'Jerry Bruckheimer', 'Don Simpson', 'Hans Zimmer', 'Dariusz Wolski', 'Chris Lebenzon', 'Michael White']","['Gene Hackman', 'Denzel Washington', 'Matt Craven', 'George Dzundza']"
Back to School,Orion Pictures,,8881035.0,1986-06-13,,96.0,"['Comedy', 'Romance', 'Sport']","[['Domestic', 91258000], ['International', 91258000]]","['Alan Metter', 'Rodney Dangerfield', 'Greg Fields', 'Dennis Snee', 'Steven Kampmann', 'William Porter', 'PJ Torokvei', 'Harold Ramis', 'Rich Eustis', 'Chuck Russell', 'Danny Elfman', 'Thomas E. Ackerman', 'David Rawlins', 'David L. Snyder']","['Rodney Dangerfield', 'Sally Kellerman', 'Burt Young', 'Keith Gordon']"
Ride Along 2,Universal Pictures,40000000.0,35243095.0,2015-01-15,PG-13,102.0,"['Action', 'Comedy', 'Crime']","[['Domestic', 91221830], ['International', 33386608], ['Worldwide', 124608438]]","['Tim Story', 'Phil Hay', 'Matt Manfredi', 'Greg Coolidge', 'Matt Alvarez', 'Larry Brezner', 'Ice Cube', 'Will Packer', 'Christopher Lennertz', 'Mitchell Amundsen', 'Peter S. Elliot', 'Chris Cornwell', 'Korey Washington']","['Ice Cube', 'Kevin Hart', 'Tika Sumpter', 'Benjamin Bratt']"
Stepmom,Sony Pictures Entertainment (SPE),50000000.0,19142440.0,1998-12-25,PG-13,125.0,"['Comedy', 'Drama']","[['Domestic', 91137662], ['International', 68573131], ['Worldwide', 159710793]]","['Chris Columbus', 'Gigi Levangie', 'Gigi Levangie', 'Jessie Nelson', 'Steven Rogers', 'Karen Leigh Hopkins', 'Ronald Bass', 'Michael Barnathan', 'Chris Columbus', 'Wendy Finerman', 'Mark Radcliffe', 'John Williams', 'Donald McAlpine', 'Neil Travis', 'Stuart Wurtzel']","['Julia Roberts', 'Susan Sarandon', 'Ed Harris', 'Jena Malone']"
The Imitation Game,The Weinstein Company,,479352.0,2014-11-14,PG-13,114.0,"['Biography', 'Drama', 'Thriller', 'War']","[['Domestic', 91125683], ['International', 142430025], ['Worldwide', 233555708]]","['Morten Tyldum', 'Graham Moore', 'Andrew Hodges', 'Nora Grossman', 'Ido Ostrowsky', 'Teddy Schwarzman', 'Alexandre Desplat', 'Oscar Faura', 'William Goldenberg', 'Maria Djurkovic']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Allen Leech']"
The Karate Kid,Columbia Pictures,,5031753.0,1984-06-22,,126.0,"['Action', 'Drama', 'Family', 'Sport']","[['Domestic', 91077276], ['International', 42043], ['Worldwide', 91119319]]","['John G. Avildsen', 'Robert Mark Kamen', 'Jerry Weintraub', 'Bill Conti', 'James Crabe', 'John G. Avildsen', 'Walt Mulconery', 'Bud S. Smith', 'William J. Cassidy']","['Ralph Macchio', 'Pat Morita', 'Elisabeth Shue', 'Martin Kove']"
Save the Last Dance,Paramount Pictures,,23444930.0,2001-01-12,PG-13,112.0,"['Drama', 'Music', 'Romance']","[['Domestic', 91057006], ['International', 40649803], ['Worldwide', 131706809]]","['Thomas Carter', 'Duane Adler', 'Duane Adler', 'Cheryl Edwards', 'Robert W. Cort', 'David Madden', 'Mark Isham', 'Robbie Greenberg', 'Peter E. Berger', 'Jeff Canavan', 'Fritz Feick', 'Paul Eads']","['Julia Stiles', 'Sean Patrick Thomas', 'Kerry Washington', 'Fredro Starr']"
The Scorpion King,Universal Pictures,60000000.0,36075875.0,2002-04-18,PG-13,92.0,"['Action', 'Adventure', 'Fantasy']","[['Domestic', 91047077], ['International', 89583830], ['Worldwide', 180630907]]","['Chuck Russell', 'Stephen Sommers', 'Jonathan Hales', 'Stephen Sommers', 'William Osborne', 'David Hayter', 'Stephen Sommers', 'Sean Daniel', 'James Jacks', 'Kevin Misher', 'Stephen Sommers', 'John Debney', 'John R. Leonetti', 'Greg Parsons', 'Michael Tronick', 'Ed Verreaux']","['Dwayne Johnson', 'Steven Brand', 'Michael Clarke Duncan', 'Kelly Hu']"
Prince of Persia: The Sands of Time,Walt Disney Studios Motion Pictures,200000000.0,30095259.0,2009-07-16,PG-13,116.0,"['Action', 'Adventure', 'Fantasy']","[['Domestic', 90759676], ['International', 245606000], ['Worldwide', 336365676]]","['Mike Newell', 'Boaz Yakin', 'Doug Miro', 'Carlo Bernard', 'Jordan Mechner', 'Jordan Mechner', 'Jerry Bruckheimer', 'Harry Gregson-Williams', 'John Seale', 'Mick Audsley', 'Michael Kahn', 'Martin Walsh', 'Wolf Kroeger']","['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley', 'Alfred Molina']"
Antz,DreamWorks Distribution,105000000.0,17195160.0,1998-10-02,PG,83.0,"['Adventure', 'Animation', 'Comedy', 'Family']","[['Domestic', 90757863], ['International', 81000000], ['Worldwide', 171757863]]","['Eric Darnell', 'Tim Johnson', 'Todd Alcott', 'Chris Weitz', 'Paul Weitz', 'Bradford Lewis', 'Aron Warner', 'Patty Wooton', 'Harry Gregson-Williams', 'John Powell', 'Stan Webb', 'John Bell']","['Woody Allen', 'Sharon Stone', 'Gene Hackman', 'Sylvester Stallone']"
Scary Movie 4,Dimension Films,45000000.0,40222875.0,2006-04-12,PG-13,83.0,"['Comedy', 'Horror']","[['Domestic', 90710620], ['International', 87552000], ['Worldwide', 178262620]]","['David Zucker', 'Craig Mazin', 'Jim Abrahams', 'Pat Proft', 'Craig Mazin', 'Shawn Wayans', 'Marlon Wayans', 'Buddy Johnson', 'Phil Beauman', 'Jason Friedberg', 'Aaron Seltzer', 'Craig Mazin', 'Robert K. Weiss', 'James L. Venable', 'Thomas E. Ackerman', 'Craig Herring', 'Tom Lewis', 'Holger Gross']","['Anna Faris', 'Regina Hall', 'Craig Bierko', 'Bill Pullman']"
The Game Plan,Walt Disney Studios Motion Pictures,,22950971.0,2007-09-28,PG,110.0,"['Comedy', 'Family', 'Sport']","[['Domestic', 90648202], ['International', 57232341], ['Worldwide', 147880543]]","['Andy Fickman', 'Nichole Millard', 'Kathryn Price', 'Nichole Millard', 'Kathryn Price', 'Audrey Wells', 'Mark Ciardi', 'Gordon Gray', 'Daniel Severson', 'Nathan Wang', 'Greg Gardiner', 'Michael Jablow', 'David J. Bomba']","['Dwayne Johnson', 'Kyra Sedgwick', 'Madison Pettis', 'Roselyn Sanchez']"
"Me, Myself & Irene",Twentieth Century Fox,51000000.0,24209385.0,2000-06-23,R,116.0,['Comedy'],"[['Domestic', 90570999], ['International', 58700000], ['Worldwide', 149270999]]","['Bobby Farrelly', 'Peter Farrelly', 'Peter Farrelly', 'Mike Cerrone', 'Bobby Farrelly', 'Bobby Farrelly', 'Peter Farrelly', 'Bradley Thomas', 'Lee Scott', 'Pete Yorn', 'Mark Irwin', 'Christopher Greenbury', 'Sydney J. Bartholomew Jr.']","['Jim Carrey', 'Renée Zellweger', 'Anthony Anderson', 'Mongo Brownlee']"
High School Musical 3,Walt Disney Studios Motion Pictures,11000000.0,42030184.0,2008-10-22,G,112.0,"['Comedy', 'Drama', 'Family', 'Music', 'Musical', 'Romance']","[['Domestic', 90559416], ['International', 162349761], ['Worldwide', 252909177]]","['Kenny Ortega', 'Peter Barsocchini', 'Peter Barsocchini', 'Bill Borden', 'Barry Rosenbush', 'David Lawrence', 'Daniel Aranyó', 'Don Brochu', 'Mark Hofeling']","['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel']"
Madea Goes to Jail,Lionsgate,,41030947.0,2009-02-20,PG-13,103.0,"['Comedy', 'Crime', 'Drama']","[['Domestic', 90508336], ['International', 90508336]]","['Tyler Perry', 'Tyler Perry', 'Tyler Perry', 'Reuben Cannon', 'Tyler Perry', 'Aaron Zigman', 'Alexander Gruszynski', 'Maysie Hoy', 'Ina Mayhew']","['Tyler Perry', 'Keshia Knight Pulliam', 'Derek Luke', 'David Mann']"
Space Cowboys,Warner Bros.,65000000.0,18093776.0,2000-08-04,PG-13,130.0,"['Action', 'Adventure', 'Thriller']","[['Domestic', 90464773], ['International', 38419359], ['Worldwide', 128884132]]","['Clint Eastwood', 'Ken Kaufman', 'Howard Klausner', 'Clint Eastwood', 'Andrew Lazar', 'Lennie Niehaus', 'Jack N. Green', 'Joel Cox', 'Henry Bumstead']","['Clint Eastwood', 'Tommy Lee Jones', 'Donald Sutherland', 'James Garner']"
Space Jam,Warner Bros.,,27528529.0,1996-11-15,PG,88.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi', 'Sport']","[['Domestic', 90418342], ['International', 140000000], ['Worldwide', 230418342]]","['Joe Pytka', 'Leo Benvenuti', 'Steve Rudnick', 'Timothy Harris', 'Herschel Weingrod', 'Daniel Goldberg', 'Joe Medjuck', 'Ivan Reitman', 'James Newton Howard', 'Michael Chapman', 'Sheldon Kahn', 'Geoffrey Kirkland']","['Michael Jordan', 'Wayne Knight', 'Theresa Randle', 'Manner Washington']"
Get Hard,Warner Bros.,40000000.0,33803253.0,2015-03-26,R,100.0,"['Comedy', 'Crime']","[['Domestic', 90411453], ['International', 21300000], ['Worldwide', 111711453]]","['Etan Cohen', 'Jay Martel', 'Ian Roberts', 'Etan Cohen', 'Adam McKay', 'Jay Martel', 'Ian Roberts', 'Will Ferrell', 'Chris Henchy', 'Adam McKay', 'Christophe Beck', 'Tim Suhrstedt', 'Michael L. Sale', 'Maher Ahmad']","['Will Ferrell', 'Kevin Hart', 'Alison Brie', 'T.I.']"
Trading Places,Paramount Pictures,,7348200.0,1983-06-10,,116.0,['Comedy'],"[['Domestic', 90404800], ['International', 90404800]]","['John Landis', 'Timothy Harris', 'Herschel Weingrod', 'Aaron Russo', 'Elmer Bernstein', 'Robert Paynter', 'Malcolm Campbell', 'Gene Rudolf']","['Eddie Murphy', 'Dan Aykroyd', 'Ralph Bellamy', 'Don Ameche']"
RED,Summit Entertainment,58000000.0,21761408.0,2010-10-14,PG-13,111.0,"['Action', 'Comedy', 'Crime', 'Thriller']","[['Domestic', 90380162], ['International', 108626225], ['Worldwide', 199006387]]","['Robert Schwentke', 'Jon Hoeber', 'Erich Hoeber', 'Warren Ellis', 'Cully Hamner', 'Lorenzo di Bonaventura', 'Mark Vahradian', 'Christophe Beck', 'Florian Ballhaus', 'Thom Noble', 'Alec Hammond']","['Bruce Willis', 'Helen Mirren', 'Morgan Freeman', 'Mary-Louise Parker']"
Planes,Walt Disney Studios Motion Pictures,50000000.0,22232291.0,2013-08-09,PG,91.0,"['Adventure', 'Animation', 'Comedy', 'Family']","[['Domestic', 90288712], ['International', 148970000], ['Worldwide', 239258712]]","['Klay Hall', 'John Lasseter', 'Klay Hall', 'Jeffrey M. Howard', 'Jeffrey M. Howard', 'Roberts Gannaway', 'Jon Cryer', 'Traci Balthazor', 'Mark Mancina', 'Jeremy Milton', 'Ryan L. Carlson']","['Carlos Alazraqui', 'Dane Cook', 'Stacy Keach', 'Brad Garrett']"
Legally Blonde 2,Metro-Goldwyn-Mayer (MGM),45000000.0,22220670.0,2003-07-02,PG-13,95.0,['Comedy'],"[['Domestic', 90186328], ['International', 34728514], ['Worldwide', 124914842]]","['Charles Herman-Wurmfeld', 'Amanda Brown', 'Eve Ahlert', 'Dennis Drake', 'Kate Kondell', 'Kate Kondell', 'David Nicksay', 'Marc Platt', 'Rolfe Kent', 'Elliot Davis', 'Peter Teschner', 'Missy Stewart']","['Reese Witherspoon', 'Sally Field', 'Bob Newhart', 'Regina King']"
Mystic River,Warner Bros.,25000000.0,640815.0,2003-10-08,R,138.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","[['Domestic', 90135191], ['International', 66460000], ['Worldwide', 156595191]]","['Clint Eastwood', 'Brian Helgeland', 'Dennis Lehane', 'Clint Eastwood', 'Judie Hoyt', 'Robert Lorenz', 'Clint Eastwood', 'Tom Stern', 'Joel Cox', 'Henry Bumstead']","['Sean Penn', 'Tim Robbins', 'Kevin Bacon', 'Emmy Rossum']"
