movie_title,domestic_distributor,budget,domestic_opening_sales,earliest_release,rating,runtime_minutes,genres,summary_sales,crew_list,cast_list
The Aviator,Miramax,110000000.0,858021.0,"December 17, 2004",PG-13,170.0,"['Biography', 'Drama']","[('Domestic', 102610330), ('International', 111109612), ('Worldwide', 213719942)]","['Martin Scorsese', 'John Logan', 'Sanford R. Climan', 'Charles Evans Jr.', 'Graham King', 'Michael Mann', 'Howard Shore', 'Robert Richardson', 'Thelma Schoonmaker', 'Dante Ferretti']","['Leonardo DiCaprio', 'Cate Blanchett', 'Kate Beckinsale', 'John C. Reilly']"
American Pie,Universal Pictures,11000000.0,18709680.0,"July 9, 1999",R,95.0,['Comedy'],"[('Domestic', 102561004), ('International', 132922000), ('Worldwide', 235483004)]","['Paul Weitz', 'Chris Weitz', 'Adam Herz', 'Chris Moore', 'Craig Perry', 'Chris Weitz', 'Warren Zide', 'David Lawrence', 'Richard Crudo', 'Priscilla Nedd-Friendly', 'Paul Peters']","['Jason Biggs', 'Chris Klein', 'Thomas Ian Nicholas', 'Jennifer Coolidge']"
Daredevil,Twentieth Century Fox,78000000.0,40310419.0,"February 14, 2003",PG-13,103.0,"['Action', 'Crime']","[('Domestic', 102543518), ('International', 76636200), ('Worldwide', 179179718)]","['Mark Steven Johnson', 'Mark Steven Johnson', 'Avi Arad', 'Gary Foster', 'Arnon Milchan', 'Graeme Revell', 'Ericson Core', 'Armen Minasian', 'Dennis Virkler', 'Barry Chusid']","['Ben Affleck', 'Jennifer Garner', 'Colin Farrell', 'Michael Clarke Duncan']"
The Girl with the Dragon Tattoo,Sony Pictures Entertainment (SPE),90000000.0,12768604.0,"December 21, 2011",R,158.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","[('Domestic', 102515793), ('International', 130101637), ('Worldwide', 232617430)]","['David Fincher', 'Steven Zaillian', 'Stieg Larsson', 'Ceán Chaffin', 'Scott Rudin', 'Søren Stærmose', 'Ole Søndberg', 'Trent Reznor', 'Atticus Ross', 'Jeff Cronenweth', 'Kirk Baxter', 'Angus Wall', 'Donald Graham Burt']","['Daniel Craig', 'Rooney Mara', 'Christopher Plummer', 'Stellan Skarsgård']"
The Mummy: Tomb of the Dragon Emperor,Universal Pictures,145000000.0,40457770.0,"July 30, 2008",PG-13,112.0,"['Action', 'Adventure', 'Fantasy', 'Horror', 'War']","[('Domestic', 102491776), ('International', 300958054), ('Worldwide', 403449830)]","['Rob Cohen', 'Alfred Gough', 'Miles Millar', 'John L. Balderston', 'Stephen Sommers', 'Sean Daniel', 'Bob Ducsay', 'James Jacks', 'Stephen Sommers', 'Randy Edelman', 'Simon Duggan', 'Kelly Matsumoto', 'Joel Negron', 'Nigel Phelps']","['Brendan Fraser', 'Jet Li', 'Maria Bello', 'Michelle Yeoh']"
The Conjuring 2,Warner Bros.,40000000.0,40406314.0,"June 8, 2016",R,134.0,"['Horror', 'Mystery', 'Thriller']","[('Domestic', 102470008), ('International', 217922810), ('Worldwide', 320392818)]","['James Wan', 'Chad Hayes', 'Carey W. Hayes', 'James Wan', 'David Leslie Johnson-McGoldrick', 'Chad Hayes', 'Carey W. Hayes', 'James Wan', 'Chad Hayes', 'Carey W. Hayes', 'Rob Cowan', 'Peter Safran', 'James Wan', 'Joseph Bishara', 'Don Burgess', 'Kirk M. Morri', 'Julie Berghoff']","['Vera Farmiga', 'Patrick Wilson', 'Madison Wolfe', ""Frances O'Connor""]"
The Maze Runner,Twentieth Century Fox,34000000.0,32512804.0,"September 11, 2014",PG-13,113.0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']","[('Domestic', 102427862), ('International', 245891999), ('Worldwide', 348319861)]","['Wes Ball', 'Noah Oppenheim', 'Grant Pierce Myers', 'T.S. Nowlin', 'James Dashner', 'Marty Bowen', 'Wyck Godfrey', 'Ellen Goldsmith-Vein', 'Lee Stollman', 'John Paesano', 'Enrique Chediak', 'Dan Zimmerman', 'Marc Fisichella']","[""Dylan O'Brien"", 'Kaya Scodelario', 'Will Poulter', 'Thomas Brodie-Sangster']"
In the Line of Fire,Columbia Pictures,40000000.0,15269388.0,"July 9, 1993",R,128.0,"['Action', 'Crime', 'Drama', 'Thriller']","[('Domestic', 102314823), ('International', 74682345), ('Worldwide', 176997168)]","['Wolfgang Petersen', 'Jeff Maguire', 'Jeff Apple', 'Ennio Morricone', 'John Bailey', 'Anne V. Coates', 'Lilly Kilvert']","['Clint Eastwood', 'John Malkovich', 'Rene Russo', 'Dylan McDermott']"
Butch Cassidy and the Sundance Kid,Twentieth Century Fox,,,"September 23, 1969",PG,110.0,"['Biography', 'Crime', 'Drama', 'Western']","[('Domestic', 102308889), ('International', 1808), ('Worldwide', 102310697)]","['George Roy Hill', 'William Goldman', 'John Foreman', 'Burt Bacharach', 'Conrad L. Hall', 'John C. Howard', 'Richard C. Meyer']","['Paul Newman', 'Robert Redford', 'Katharine Ross', 'Strother Martin']"
Mary Poppins,Walt Disney Studios Motion Pictures,,,"August 29, 1964",G,139.0,"['Comedy', 'Family', 'Fantasy', 'Musical']","[('Domestic', 102272727), ('International', 809653), ('Worldwide', 103082380)]","['Robert Stevenson', 'Bill Walsh', 'Don DaGradi', 'P.L. Travers', 'Edward Colman', 'Cotton Warburton']","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns']"
Bambi,RKO Radio Pictures,,,"August 21, 1942",G,70.0,"['Animation', 'Drama', 'Family']","[('Domestic', 102247150), ('International', 165200000), ('Worldwide', 267447150)]","['James Algar', 'Samuel Armstrong', 'David Hand', 'Graham Heid', 'Bill Roberts', 'Paul Satterfield', 'Norman Wright', 'Arthur Davis', 'Clyde Geronimi', 'Felix Salten', 'Perce Pearce', 'Larry Morey', 'Vernon Stallings', 'Mel Shaw', 'Carl Fallberg', 'Chuck Couch', 'Ralph Wright', 'Frank Churchill', 'Edward H. Plumb']","['Hardie Albright', 'Stan Alexander', 'Bobette Audrey', 'Peter Behn']"
Annabelle: Creation,Warner Bros.,15000000.0,35006404.0,"August 3, 2017",R,109.0,"['Horror', 'Mystery', 'Thriller']","[('Domestic', 102092201), ('International', 204423683), ('Worldwide', 306515884)]","['David F. Sandberg', 'Gary Dauberman', 'Gary Dauberman', 'Peter Safran', 'James Wan', 'Benjamin Wallfisch', 'Maxime Alexandre', 'Michel Aller', 'Jennifer Spence']","['Anthony LaPaglia', 'Samara Lee', 'Miranda Otto', 'Brad Greenquist']"
The Equalizer 2,Sony Pictures Entertainment (SPE),62000000.0,36011640.0,"July 18, 2018",R,121.0,"['Action', 'Crime', 'Thriller']","[('Domestic', 102084362), ('International', 88315795), ('Worldwide', 190400157)]","['Antoine Fuqua', 'Richard Wenk', 'Michael Sloan', 'Richard Lindheim', 'Todd Black', 'Jason Blumenthal', 'Tony Eldridge', 'Antoine Fuqua', 'Mace Neufeld', 'Alex Siskin', 'Michael Sloan', 'Steve Tisch', 'Denzel Washington', 'Harry Gregson-Williams', 'Oliver Wood', 'Conrad Buff IV', 'Naomi Shohan']","['Denzel Washington', 'Pedro Pascal', 'Ashton Sanders', 'Orson Bean']"
Jackass Presents: Bad Grandpa,Paramount Pictures,15000000.0,32055177.0,"October 23, 2013",R,92.0,['Comedy'],"[('Domestic', 102003019), ('International', 49823528), ('Worldwide', 151826547)]","['Jeff Tremaine', 'Johnny Knoxville', 'Spike Jonze', 'Jeff Tremaine', 'Johnny Knoxville', 'Spike Jonze', 'Jeff Tremaine', 'Fax Bahr', 'Adam Small', 'Derek Freda', 'Spike Jonze', 'Johnny Knoxville', 'Jeff Tremaine', 'Kool G. Murder', 'Sam Spiegel', 'Lance Bangs', 'Dimitry Elyashkevich', 'Seth Casriel', 'Matthew Kosinski', 'Matthew Probst']","['Johnny Knoxville', 'Jackson Nicoll', 'Gregorio', 'Georgina Cates']"
Pacific Rim,Warner Bros.,190000000.0,37285325.0,"July 11, 2013",PG-13,131.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 101802906), ('International', 309200000), ('Worldwide', 411002906)]","['Guillermo del Toro', 'Travis Beacham', 'Guillermo del Toro', 'Travis Beacham', 'Guillermo del Toro', 'Jon Jashni', 'Mary Parent', 'Thomas Tull', 'Ramin Djawadi', 'Guillermo Navarro', 'Peter Amundson', 'John Gilroy', 'Andrew Neskoromny', 'Carol Spier']","['Idris Elba', 'Charlie Hunnam', 'Rinko Kikuchi', 'Charlie Day']"
Journey to the Center of the Earth,Warner Bros.,60000000.0,21018141.0,"July 10, 2008",PG,93.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']","[('Domestic', 101704370), ('International', 142528318), ('Worldwide', 244232688)]","['Eric Brevig', 'Michael D. Weiss', 'Jennifer Flackett', 'Mark Levin', 'Jules Verne', 'Beau Flynn', 'Charlotte Huggins', 'Andrew Lockington', 'Chuck Shuman', 'Steven Rosenblum', 'Paul Martin Smith', 'Dirk Westervelt', 'David Sandefur']","['Brendan Fraser', 'Josh Hutcherson', 'Anita Briem', 'Seth Meyers']"
Gone in 60 Seconds,Walt Disney Studios Motion Pictures,90000000.0,25336048.0,"June 9, 2000",PG-13,118.0,"['Action', 'Crime', 'Thriller']","[('Domestic', 101648571), ('International', 135553728), ('Worldwide', 237202299)]","['Dominic Sena', 'H.B. Halicki', 'Scott Rosenberg', 'Jerry Bruckheimer', 'Mike Stenson', 'Trevor Rabin', 'Paul Cameron', 'Roger Barton', 'Chris Lebenzon', 'Tom Muldoon', 'Jeff Mann']","['Nicolas Cage', 'Angelina Jolie', 'Giovanni Ribisi', 'T.J. Cross']"
Maverick,Warner Bros.,,17248545.0,"May 20, 1994",PG,127.0,"['Action', 'Adventure', 'Comedy', 'Thriller', 'Western']","[('Domestic', 101631272), ('International', 81400000), ('Worldwide', 183031272)]","['Richard Donner', 'Roy Huggins', 'William Goldman', 'Bruce Davey', 'Richard Donner', 'Randy Newman', 'Vilmos Zsigmond', 'Stuart Baird', 'Michael Kelly', 'Thomas E. Sanders']","['Mel Gibson', 'Jodie Foster', 'James Garner', 'Graham Greene']"
Sleeping with the Enemy,Twentieth Century Fox,19000000.0,13777943.0,"February 8, 1991",R,99.0,"['Drama', 'Thriller']","[('Domestic', 101599005), ('International', 73400000), ('Worldwide', 174999005)]","['Joseph Ruben', 'Nancy Price', 'Ronald Bass', 'Leonard Goldberg', 'Jerry Goldsmith', 'John Lindley', 'George Bowers', 'Doug Kraner']","['Julia Roberts', 'Patrick Bergin', 'Kevin Anderson', 'Elizabeth Lawrence']"
The Equalizer,Sony Pictures Entertainment (SPE),55000000.0,34137828.0,"September 24, 2014",R,132.0,"['Action', 'Crime', 'Thriller']","[('Domestic', 101530738), ('International', 90800000), ('Worldwide', 192330738)]","['Antoine Fuqua', 'Richard Wenk', 'Michael Sloan', 'Richard Lindheim', 'Todd Black', 'Jason Blumenthal', 'Tony Eldridge', 'Mace Neufeld', 'Alex Siskin', 'Michael Sloan', 'Steve Tisch', 'Denzel Washington', 'Harry Gregson-Williams', 'Mauro Fiore', 'John Refoua', 'Naomi Shohan']","['Denzel Washington', 'Marton Csokas', 'Chloë Grace Moretz', 'David Harbour']"
This Is the End,Sony Pictures Entertainment (SPE),32000000.0,20719162.0,"June 12, 2013",R,107.0,['Comedy'],"[('Domestic', 101470202), ('International', 24571120), ('Worldwide', 126041322)]","['Evan Goldberg', 'Seth Rogen', 'Seth Rogen', 'Evan Goldberg', 'Seth Rogen', 'Evan Goldberg', 'Seth Rogen', 'Jason Stone', 'Evan Goldberg', 'Evan Goldberg', 'Seth Rogen', 'James Weaver', 'Henry Jackman', 'Brandon Trost', 'Zene Baker', 'Chris L. Spellman']","['James Franco', 'Jonah Hill', 'Seth Rogen', 'Jay Baruchel']"
Eagle Eye,DreamWorks,80000000.0,29150721.0,"September 25, 2008",PG-13,118.0,"['Action', 'Mystery', 'Thriller']","[('Domestic', 101440743), ('International', 77326640), ('Worldwide', 178767383)]","['D.J. Caruso', 'John Glenn', 'Travis Wright', 'Hillary Seitz', 'Dan McDermott', 'Dan McDermott', 'Patrick Crowley', 'Alex Kurtzman', 'Roberto Orci', 'Brian Tyler', 'Dariusz Wolski', 'Jim Page', 'Thomas E. Sanders']","['Shia LaBeouf', 'Michelle Monaghan', 'Rosario Dawson', 'Michael Chiklis']"
The Prince of Egypt,DreamWorks Distribution,70000000.0,14524321.0,"December 18, 1998",PG,99.0,"['Adventure', 'Animation', 'Drama', 'Family', 'Fantasy', 'Musical']","[('Domestic', 101413188), ('International', 117200000), ('Worldwide', 218613188)]","['Brenda Chapman', 'Steve Hickner', 'Simon Wells', 'Philip LaZebnik', 'Nicholas Meyer', 'Penney Finkelman Cox', 'Sandra Rabins', 'Hans Zimmer', 'Darek Gogol']","['Val Kilmer', 'Ralph Fiennes', 'Michelle Pfeiffer', 'Sandra Bullock']"
Scream 2,Dimension Films,24000000.0,32926342.0,"December 12, 1997",R,,"['Horror', 'Mystery']","[('Domestic', 101363301), ('International', 71000000), ('Worldwide', 172363301)]","['Wes Craven', 'Kevin Williamson', 'Kevin Williamson', 'Cathy Konrad', 'Marianne Maddalena', 'Marco Beltrami', 'Peter Deming', 'Patrick Lussier', 'Bob Ziembicki']","['Neve Campbell', 'Courteney Cox', 'David Arquette', 'Jada Pinkett Smith']"
Stir Crazy,Columbia Pictures,,8691886.0,"December 12, 1980",,111.0,"['Comedy', 'Crime']","[('Domestic', 101300000), ('International', 101300000)]","['Sidney Poitier', 'Bruce Jay Friedman', 'Charles Blackwell', 'Hannah Weinstein', 'Tom Scott', 'Fred Schuler', 'Harry Keller', 'Alfred Sweeney']","['Gene Wilder', 'Richard Pryor', 'Georg Stanford Brown', 'JoBeth Williams']"
Eraser,Warner Bros.,100000000.0,24566446.0,"June 21, 1996",R,115.0,"['Action', 'Drama', 'Thriller']","[('Domestic', 101295562), ('International', 141000000), ('Worldwide', 242295562)]","['Chuck Russell', 'Tony Puryear', 'Walon Green', 'Michael S. Chernuchin', 'Tony Puryear', 'Walon Green', 'Anne Kopelson', 'Arnold Kopelson', 'Alan Silvestri', 'Adam Greenberg', 'Michael Tronick', 'Bill Kenney']","['Arnold Schwarzenegger', 'Vanessa Williams', 'James Caan', 'James Coburn']"
Noah,Paramount Pictures,125000000.0,43720472.0,"March 20, 2014",PG-13,138.0,"['Action', 'Adventure', 'Drama']","[('Domestic', 101200044), ('International', 258000000), ('Worldwide', 359200044)]","['Darren Aronofsky', 'Darren Aronofsky', 'Ari Handel', 'Darren Aronofsky', 'Scott Franklin', 'Arnon Milchan', 'Mary Parent', 'Clint Mansell', 'Matthew Libatique', 'Andrew Weisblum', 'Mark Friedberg']","['Russell Crowe', 'Jennifer Connelly', 'Anthony Hopkins', 'Emma Watson']"
Unforgiven,Warner Bros.,,15018007.0,"August 7, 1992",R,130.0,"['Drama', 'Western']","[('Domestic', 101157447), ('International', 58000000), ('Worldwide', 159157447)]","['Clint Eastwood', 'David Webb Peoples', 'Clint Eastwood', 'Lennie Niehaus', 'Jack N. Green', 'Joel Cox', 'Henry Bumstead']","['Clint Eastwood', 'Gene Hackman', 'Morgan Freeman', 'Richard Harris']"
The Cat in the Hat,Universal Pictures,109000000.0,38329160.0,"November 21, 2003",PG,82.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 101149285), ('International', 32811256), ('Worldwide', 133960541)]","['Bo Welch', 'Dr. Seuss', 'Alec Berg', 'David Mandel', 'Jeff Schaffer', 'Brian Grazer', 'David Newman', 'Emmanuel Lubezki', 'Don Zimmerman', 'Alex McDowell']","['Mike Myers', 'Spencer Breslin', 'Dakota Fanning', 'Alec Baldwin']"
Con Air,Walt Disney Studios Motion Pictures,75000000.0,24131738.0,"June 6, 1997",R,115.0,"['Action', 'Crime', 'Thriller']","[('Domestic', 101117573), ('International', 122894661), ('Worldwide', 224012234)]","['Simon West', 'Scott Rosenberg', 'Jerry Bruckheimer', 'Mark Mancina', 'Trevor Rabin', 'David Tattersall', 'Chris Lebenzon', 'Steve Mirkovich', 'Glen Scantlebury']","['Nicolas Cage', 'John Cusack', 'John Malkovich', 'Colm Meaney']"
Sleepy Hollow,Paramount Pictures,100000000.0,30060467.0,"November 19, 1999",R,105.0,"['Fantasy', 'Horror', 'Mystery']","[('Domestic', 101071502), ('International', 105000000), ('Worldwide', 206071502)]","['Tim Burton', 'Washington Irving', 'Kevin Yagher', 'Andrew Kevin Walker', 'Andrew Kevin Walker', 'Scott Rudin', 'Adam Schroeder', 'Danny Elfman', 'Emmanuel Lubezki', 'Chris Lebenzon', 'Joel Negron', 'Rick Heinrichs']","['Johnny Depp', 'Christina Ricci', 'Miranda Richardson', 'Michael Gambon']"
Rampage,Warner Bros.,120000000.0,35753093.0,"April 11, 2018",PG-13,107.0,"['Action', 'Adventure', 'Sci-Fi']","[('Domestic', 101028233), ('International', 327000000), ('Worldwide', 428028233)]","['Brad Peyton', 'Ryan Engle', 'Carlton Cuse', 'Ryan J. Condal', 'Adam Sztykiel', 'Ryan Engle', 'Beau Flynn', 'Hiram Garcia', 'Brad Peyton', 'John Rickard', 'Andrew Lockington', 'Jaron Presant', 'Bob Ducsay', 'Jim May', 'Barry Chusid']","['Dwayne Johnson', 'Naomie Harris', 'Malin Akerman', 'Jeffrey Dean Morgan']"
Collateral,DreamWorks Distribution,65000000.0,24701458.0,"August 5, 2004",R,,"['Crime', 'Drama', 'Thriller']","[('Domestic', 101005703), ('International', 119920992), ('Worldwide', 220926695)]","['Michael Mann', 'Stuart Beattie', 'Michael Mann', 'Julie Richardson', 'James Newton Howard', 'Dion Beebe', 'Paul Cameron', 'Jim Miller', 'Paul Rubell', 'David Wasco']","['Tom Cruise', 'Jamie Foxx', 'Jada Pinkett Smith', 'Mark Ruffalo']"
Contact,Warner Bros.,90000000.0,20584908.0,"July 11, 1997",PG,150.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']","[('Domestic', 100920329), ('International', 70200000), ('Worldwide', 171120329)]","['Robert Zemeckis', 'James V. Hart', 'Michael Goldenberg', 'Carl Sagan', 'Carl Sagan', 'Ann Druyan', 'Steve Starkey', 'Robert Zemeckis', 'Alan Silvestri', 'Don Burgess', 'Arthur Schmidt', 'Ed Verreaux']","['Jodie Foster', 'Matthew McConaughey', 'Tom Skerritt', 'John Hurt']"
Charlie's Angels: Full Throttle,Sony Pictures Entertainment (SPE),120000000.0,37634221.0,"June 26, 2003",PG-13,106.0,"['Action', 'Adventure', 'Comedy', 'Crime']","[('Domestic', 100830111), ('International', 158345677), ('Worldwide', 259175788)]","['McG', 'Ivan Goff', 'Ben Roberts', 'John August', 'John August', 'Cormac Wibberley', 'Marianne Wibberley', 'Drew Barrymore', 'Leonard Goldberg', 'Nancy Juvonen', 'Edward Shearmur', 'Russell Carpenter', 'Wayne Wahrman', 'J. Michael Riva']","['Drew Barrymore', 'Lucy Liu', 'Cameron Diaz', 'Bernie Mac']"
The Pelican Brief,Warner Bros.,,16864404.0,"December 17, 1993",PG-13,141.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","[('Domestic', 100768056), ('International', 94500000), ('Worldwide', 195268056)]","['Alan J. Pakula', 'John Grisham', 'Alan J. Pakula', 'Pieter Jan Brugge', 'Alan J. Pakula', 'James Horner', 'Stephen Goldblatt', 'Tom Rolf', 'Trudy Ship', 'Philip Rosenberg']","['Julia Roberts', 'Denzel Washington', 'Sam Shepard', 'John Heard']"
Vanilla Sky,Paramount Pictures,68000000.0,25015518.0,"December 14, 2001",R,136.0,"['Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']","[('Domestic', 100618344), ('International', 102769997), ('Worldwide', 203388341)]","['Cameron Crowe', 'Alejandro Amenábar', 'Mateo Gil', 'Cameron Crowe', 'Cameron Crowe', 'Tom Cruise', 'Paula Wagner', 'Nancy Wilson', 'John Toll', 'Joe Hutshing', 'Mark Livolsi', 'Catherine Hardwicke']","['Tom Cruise', 'Penélope Cruz', 'Cameron Diaz', 'Kurt Russell']"
Arrival,Paramount Pictures,47000000.0,24074047.0,"November 10, 2016",PG-13,116.0,"['Drama', 'Sci-Fi']","[('Domestic', 100546139), ('International', 102842047), ('Worldwide', 203388186)]","['Denis Villeneuve', 'Eric Heisserer', 'Ted Chiang', 'Dan Levine', 'Shawn Levy', 'David Linde', 'Aaron Ryder', 'Jóhann Jóhannsson', 'Bradford Young', 'Joe Walker', 'Patrice Vermette']","['Amy Adams', 'Jeremy Renner', 'Forest Whitaker', 'Michael Stuhlbarg']"
Due Date,Warner Bros.,65000000.0,32689406.0,"November 3, 2010",R,95.0,"['Comedy', 'Drama']","[('Domestic', 100539043), ('International', 111241781), ('Worldwide', 211780824)]","['Todd Phillips', 'Alan R. Cohen', 'Alan Freedland', 'Adam Sztykiel', 'Todd Phillips', 'Alan R. Cohen', 'Alan Freedland', 'Daniel Goldberg', 'Todd Phillips', 'Christophe Beck', 'Lawrence Sher', 'Debra Neil-Fisher', 'Bill Brzeski']","['Robert Downey Jr.', 'Zach Galifianakis', 'Michelle Monaghan', 'Jamie Foxx']"
Jumanji,Sony Pictures Entertainment (SPE),65000000.0,11084370.0,"December 15, 1995",PG,104.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","[('Domestic', 100499940), ('International', 162322000), ('Worldwide', 262797249)]","['Joe Johnston', 'Jonathan Hensleigh', 'Greg Taylor', 'Jim Strain', 'Greg Taylor', 'Jim Strain', 'Chris Van Allsburg', 'Chris Van Allsburg', 'Scott Kroopf', 'William Teitler', 'James Horner', 'Thomas E. Ackerman', 'Robert Dalva', 'Jim Bissell']","['Robin Williams', 'Kirsten Dunst', 'Bonnie Hunt', 'Jonathan Hyde']"
The Rugrats Movie,Paramount Pictures,24000000.0,27321470.0,"November 20, 1998",,79.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Musical']","[('Domestic', 100494675), ('International', 40400000), ('Worldwide', 140894675)]","['Igor Kovalyov', 'Norton Virgien', 'David N. Weiss', 'J. David Stem', 'Arlene Klasky', 'Gabor Csupo', 'Paul Germain', 'Stu Krieger', 'Linda Woolverton', 'Gabor Csupo', 'Arlene Klasky', 'Mark Risley', 'Mark Mothersbaugh', 'John Bryant', 'Kimberly Convy']","['Elizabeth Daily', 'Christine Cavanaugh', 'Kath Soucie', 'Melanie Chartoff']"
Million Dollar Baby,Warner Bros.,30000000.0,179953.0,"December 15, 2004",PG-13,132.0,"['Drama', 'Sport']","[('Domestic', 100492203), ('International', 116271443), ('Worldwide', 216763646)]","['Clint Eastwood', 'Paul Haggis', 'F.X. Toole', 'Clint Eastwood', 'Paul Haggis', 'Tom Rosenberg', 'Al Ruddy', 'Clint Eastwood', 'Tom Stern', 'Joel Cox', 'Henry Bumstead']","['Hilary Swank', 'Clint Eastwood', 'Morgan Freeman', 'Jay Baruchel']"
Airport,Universal Pictures,10000000.0,,"March 5, 1970",,137.0,"['Action', 'Drama', 'Thriller']","[('Domestic', 100489151), ('International', 100489151)]","['George Seaton', 'Henry Hathaway', 'Arthur Hailey', 'George Seaton', 'Ross Hunter', 'Alfred Newman', 'Ernest Laszlo', 'Stuart Gilmore']","['Burt Lancaster', 'Dean Martin', 'George Kennedy', 'Jean Seberg']"
A Wrinkle in Time,Walt Disney Studios Motion Pictures,,33123609.0,"March 8, 2018",PG,109.0,"['Adventure', 'Family', 'Fantasy', 'Sci-Fi']","[('Domestic', 100478608), ('International', 32197256), ('Worldwide', 132675864)]","['Ava DuVernay', 'Jennifer Lee', 'Jeff Stockwell', ""Madeleine L'Engle"", 'Catherine Hand', 'Jim Whitaker', 'Ramin Djawadi', 'Tobias A. Schliessler', 'Spencer Averick', 'Naomi Shohan']","['Storm Reid', 'Oprah Winfrey', 'Reese Witherspoon', 'Mindy Kaling']"
Step Brothers,Sony Pictures Entertainment (SPE),65000000.0,30940732.0,"July 25, 2008",R,98.0,['Comedy'],"[('Domestic', 100468793), ('International', 27639418), ('Worldwide', 128108211)]","['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Adam McKay', 'John C. Reilly', 'Judd Apatow', 'Jimmy Miller', 'Jon Brion', 'Oliver Wood', 'Brent White', 'Clayton Hartley']","['Will Ferrell', 'John C. Reilly', 'Mary Steenburgen', 'Richard Jenkins']"
Evan Almighty,Universal Pictures,175000000.0,31192615.0,"June 21, 2007",PG,96.0,"['Comedy', 'Family', 'Fantasy']","[('Domestic', 100462298), ('International', 73978426), ('Worldwide', 174440724)]","['Tom Shadyac', 'Steve Oedekerk', 'Steve Oedekerk', 'Joel Cohen', 'Alec Sokolow', 'Steve Koren', ""Mark O'Keefe"", 'Gary Barber', 'Roger Birnbaum', 'Michael Bostick', 'Neal H. Moritz', 'Tom Shadyac', 'John Debney', 'Ian Baker', 'Scott Hill', 'Linda DeScenna']","['Steve Carell', 'Morgan Freeman', 'Lauren Graham', 'Johnny Simmons']"
Fifty Shades Freed,Universal Pictures,55000000.0,38560195.0,"February 7, 2018",R,105.0,"['Drama', 'Romance', 'Thriller']","[('Domestic', 100407760), ('International', 271577258), ('Worldwide', 371985018)]","['James Foley', 'Niall Leonard', 'E.L. James', 'Dana Brunetti', 'Michael De Luca', 'E.L. James', 'Marcus Viscidi', 'Danny Elfman', 'John Schwartzman', 'David S. Clark', 'Richard Francis-Bruce', 'Debra Neil-Fisher', 'Nelson Coates']","['Dakota Johnson', 'Jamie Dornan', 'Eric Johnson', 'Eloise Mumford']"
Casper,Universal Pictures,,16840385.0,"May 26, 1995",PG,100.0,"['Comedy', 'Family', 'Fantasy']","[('Domestic', 100328194), ('International', 187600000), ('Worldwide', 287928194)]","['Brad Silberling', 'Joseph Oriolo', 'Sherri Stoner', 'Deanna Oliver', 'Colin Wilson', 'James Horner', 'Dean Cundey', 'Michael Kahn', 'Leslie Dilley']","['Bill Pullman', 'Christina Ricci', 'Cathy Moriarty', 'Eric Idle']"
Shakespeare in Love,Miramax,25000000.0,224012.0,"December 11, 1998",R,123.0,"['Comedy', 'Drama', 'History', 'Romance']","[('Domestic', 100317794), ('International', 189000000), ('Worldwide', 289317794)]","['John Madden', 'Marc Norman', 'Tom Stoppard', 'Donna Gigliotti', 'Marc Norman', 'David Parfitt', 'Harvey Weinstein', 'Edward Zwick', 'Stephen Warbeck', 'Richard Greatrex', 'David Gamble', 'Martin Childs']","['Gwyneth Paltrow', 'Joseph Fiennes', 'Geoffrey Rush', 'Tom Wilkinson']"
Bad Teacher,Sony Pictures Entertainment (SPE),20000000.0,31603106.0,"June 17, 2011",R,92.0,"['Comedy', 'Romance']","[('Domestic', 100292856), ('International', 115904636), ('Worldwide', 216197492)]","['Jake Kasdan', 'Gene Stupnitsky', 'Lee Eisenberg', 'David B. Householter', 'Jimmy Miller', 'Michael Andrews', 'Alar Kivilo', 'Tara Timpone', 'Jefferson Sage']","['Cameron Diaz', 'Jason Segel', 'Justin Timberlake', 'Lucy Punch']"
Yogi Bear,Warner Bros.,80000000.0,16411322.0,"December 17, 2010",PG,81.0,"['Adventure', 'Animation', 'Comedy', 'Family']","[('Domestic', 100246011), ('International', 103263363), ('Worldwide', 203509374)]","['Eric Brevig', 'Jennifer Ventimilia', 'Joshua Sternin', 'Brad Copeland', 'Joseph Barbera', 'William Hanna', 'Donald De Line', 'Karen Rosenfelt', 'John Debney', 'Peter James', 'Kent Beyda', 'David Sandefur']","['Dan Aykroyd', 'Justin Timberlake', 'Anna Faris', 'Tom Cavanagh']"
